title,doi,volume,date,year,month,abstract,issn,githubs-scraped
The strategic role of logistics in the industry 4.0 era,10.1016/j.tre.2019.06.004,129,2019-09-01,2019,9,"By leveraging new technologies (Additive Manufacturing, Advanced Robotics, Artificial Intelligence, Autonomous Vehicles, Blockchain, Drones, Internet of Things, etc.), many companies are developing cyber-physical systems that can change the competition landscape. In the midst of this exciting development, we examine the strategic role of logistics and transportation services for creating economic, environmental and social values. Also, we discuss some new research directions.",1366-5545,Not found
A stochastic dairy transportation problem considering collection and delivery phases,10.1016/j.tre.2018.01.018,129,2019-09-01,2019,9,"Based on the dairy cooperatives in Indonesia, this study formulates a stochastic programming model to handle the milk collection and delivery process with the maximum route duration limitation, the external cooling facility option, and travel time uncertainty. Besides, the local practice of sharing the fleet for both collection and delivery further complicates the decision. A set covering-based solution approach is used, due to its flexibility in handling complicated operational requirements and alignment with the decision environment. According to the numerical experiment, the proposed solution algorithm can provide quality solutions with a reasonable computational time for the cooperative operators.",1366-5545,Not found
Predicting travel pattern changes of freight trucks in the Tokyo Metropolitan area based on the latest large-scale urban freight survey and route choice modeling,10.1016/j.tre.2017.12.011,129,2019-09-01,2019,9,"This study aims at predicting travel pattern changes of freight trucks in the Tokyo Metropolitan Area by taking full advantage of the latest large-scale urban freight survey. We found that travel patterns changed significantly depending on the type of trucks. A route choice model with the concept of the maximum route-overlapping ratio was developed and the calibrated model was found to be appropriate for our analysis. Finally, we analyzed various policy scenarios and found that the full operation of the three ring roads would contribute to smoother traffic whereas the extension of weight-designated road might have a relatively small impact.",1366-5545,Not found
Big AIS data based spatial-temporal analyses of ship traffic in Singapore port waters,10.1016/j.tre.2017.07.011,129,2019-09-01,2019,9,"This study develops a tangible analytical approach to analyze ship traffic demand and the spatial–temporal dynamics of ship traffic in port waters using big AIS data. By applying the developed approach to the Singapore port waters, we find that the origin-to-destination pairs and navigation routes in the Singapore port waters keep stable over time. Furthermore, there are several hotspot areas in the Singapore Strait where ship sailing speeds are relatively high and ship sailing speeds in a few water areas vary greatly. More interestingly, we find that these hotspot areas well coincide with the spatial distribution of ship accidents.",1366-5545,Not found
Joint logistics and financial services by a 3PL firm: Effects of risk preference and demand volatility,10.1016/j.tre.2019.09.006,130,2019-10-01,2019,10,"This paper considers a third-party logistics (3PL) firm that provides integrated logistics and financial services to a budget-constrained manufacturer with different risk preferences. We adopt a mean–standard deviation objective function to reflect different risk preferences and concentrate on the effects of risk preference and demand volatility. Interestingly, we discover that substitution and complementary effects exist between the interest and freight rates of the 3PL firm. The effects of risk preference and demand volatility on the equilibrium interest rate become more significant when supply chains engage in price competition. Furthermore, we demonstrate that the 3PL firm prefers a risk-averse manufacturer.",1366-5545,Not found
"Service order allocation under uncertain demand: Risk aversion, peer competition, and relationship strength",10.1016/j.tre.2019.09.005,130,2019-10-01,2019,10,"This paper discusses the order allocation in service supply chains under uncertain demand, and builds a Stackelberg game model composed of a service integrator (SI), a key service supplier (SP), and an ordinary SP. The individual impacts of risk aversion, peer competition, and relationship strength, and their interaction impacts are studied. There is an offset effect between risk aversion and relationship strength and an amplification effect between peer competition and relationship strength. Only if three factors meet the equilibrium effect, can SI achieve higher expected utility. The “incentive upgrade and cost sharing” contract is proposed to improve SI’s optimal expected utility.",1366-5545,Not found
Combinable containers: A container innovation to save container fleet and empty container repositioning costs,10.1016/j.tre.2019.09.004,130,2019-10-01,2019,10,"Combinable containers can either be used as a standard 20 ft or in combined state as a 40 ft container by altering the dimensional to match the cargo size. This paper examines the viability of combinable containers for saving the container related costs. We present a model of a minimum cost multi-commodity network flow problem that can be used to simultaneously determine the fleet sizes of standard and combinable containers and their empty container allocation/repositioning. Based on numerical experiments, we discovered that mixed use of both types of containers can save a significant portion of container related cost.",1366-5545,Not found
A healthcare network design model with mobile hospitals for disaster preparedness: A case study for Istanbul earthquake,10.1016/j.tre.2019.09.007,130,2019-10-01,2019,10,Providing efficient healthcare service is critical in a disaster situation and mobile hospitals can be utilized for this purpose. We introduce a network design model considering the location and re-location decisions of mobile hospitals using a two-stage stochastic programming model with various disaster scenarios. This problem addresses critical transportation and logistics decisions of governments and relief organizations in designing health care networks for disaster preparedness. We apply our models to a real life case study for an expected earthquake in Istanbul and extract several managerial insights. Numerical experiments demonstrate that mobile hospitals can provide significant improvements in healthcare service.,1366-5545,Not found
Canal effects on a liner hub location problem,10.1016/j.tre.2019.09.002,130,2019-10-01,2019,10,"The Panama Canal and the Suez Canal are two key canals around the world, both of which have a great number of connections with other ports because of various liner shipping service routes. Liner carriers can facilitate container transshipment operations by opening hub ports around the canal. This paper aims to investigate canal effects on hub location in liner shipping. Different from the conventional hub location problem with fixed costs, our hub location problem with fixed costs can be reduced to a p-median problem, while addressing the research issue considered in the conventional hub location problem with fixed costs. In order to describe canal effects, besides its geographic location, this paper mainly considers three aspects: canal toll, canal congestion, and ship capacity limitation when passing through a canal. Several binary linear programming models are mainly developed for our hub location problem considering canal effects. Moreover, a theoretical analysis is also developed for simplified hub location around a canal. Numerical results show that ship capacity limitation has a bigger impact on hub location around a canal, as compared with canal toll and canal congestion. Such phenomenon can be partly supported by the theoretical analysis. This insight to some extent justifies the recent canal expansion projects to widen or add a new lane waterway for the Panama Canal and the Suez Canal, respectively.",1366-5545,Not found
Optimal parking supply in bi-modal transportation network considering transit scale economies,10.1016/j.tre.2019.09.003,130,2019-10-01,2019,10,"In this paper, we investigate the optimal parking supply when considering the transit scale economies in a bi-modal network. Firstly, we formulate auto travel cost and transit travel cost and discuss the scale economies of transit service. Considering passenger’s waiting time, travel time and in-vehicle crowding cost, the function of transit travel cost is no longer monotone, but a “U” shape. Secondly, we derive the bi-modal equilibrium without parking restraint and analyze the uniqueness of the equilibrium. Then, we investigate the bi-modal equilibrium with parking restraint. When parking spots are inadequate, drivers would depart earlier to obtain parking spots and deadweight loss arises from competition for parking spots. It was found that parking permits distribution is very efficient in reducing the deadweight loss in Zhang et al. (2011). Thirdly, we study optimal parking supply with the schemes of no management and parking permits managements and analytically discuss the implication of restricting parking supply and parking permits distribution in a single OD pair. It is revealed that total travel costs do not always decrease as the provision of parking spots increases and there is an optimal provision of parking spots at the destination. Meanwhile, the optimal parking provision is discussed in the various schemes of parking permit distribution and trading with consideration of scale economy of transit in a many-to-one network. Finally, numerical examples show that restricting parking supply is an effective measure to reduce system cost.",1366-5545,Not found
"A hybrid egalitarian bargaining game-DEA and sustainable network design approach for evaluating, selecting and scheduling urban road construction projects",10.1016/j.tre.2019.08.008,130,2019-10-01,2019,10,"Selecting and scheduling urban road construction projects (URCPs) is inherently an Urban Network Design Problem (UNDP) with a complex decision making process. Recently some studies have focused on sustainable UNDP, using different mathematical methods. In this paper, first a new network data envelopment analysis (NDEA) model has been developed. Then, considering sustainability dimensions, by integrating data envelopment analysis (DEA), game theory and sustainable UNDP, a bi-level model has been proposed for selecting and scheduling URCPs. A meta-heuristic algorithm is proposed to solve the presented bi-level model. Different test instances are solved to show the acceptable performance of proposed algorithm in both solution quality and execution time. Afterwards, the proposed model is applied to study the problem of urban road construction projects selection in a real-world case study of urban transportation network of Isfahan city in Iran. The results show that by applying obtained solution the environmental and social performance of the network has been improved and the performance of the network is almost efficient in all evaluation periods.",1366-5545,Not found
"The electric vehicle routing problem with time windows, partial recharges and satellite customers",10.1016/j.tre.2019.08.015,130,2019-10-01,2019,10,"In this paper, a new variant of the electric vehicle routing problem is presented. Since recharging time is commonly considered as idle time, the aim is to take advantage of it by allowing customer visits by an alternative mode of transport while the electric vehicle is at a recharging station. This is particularly pertinent in a city logistics context. A mathematical model is proposed, as well as an Iterated Local Search metaheuristic. The Iterated Local Search is reinforced by adding Variable Neighborhood Descent and set partitioning. The proposed method is tested on public instances for E-VRPTWPR. Finally, it is shown that allowing satellite customers enables us to take advantage of recharging times and to reduce time spent at recharging stations.",1366-5545,Not found
Flow consolidation in hinterland container transport: An analysis for perishable and dry cargo,10.1016/j.tre.2019.08.011,130,2019-10-01,2019,10,"The continuously increasing container throughput has created complex operational problems for port operations and port-hinterland transportation. Increase in negative externalities such as air pollution and road congestion are examples of challenging issues. Consolidation of cargo/container flows may help to alleviate the situation by better utilizing the means of transport and containers. Using analytical models for three scenarios – only-trucking (no-consolidation), container consolidation and combined container/cargo consolidation – we discuss the conditions under which the consolidation of flows can be beneficial. The results imply that shipment distance and type of cargo are important factors that affect the performance of flow consolidation in port-hinterland logistics.",1366-5545,Not found
E-tailer's procurement strategies for drop-shipping: Simultaneous vs. sequential approach to two manufacturers,10.1016/j.tre.2019.08.014,130,2019-10-01,2019,10,"This paper examines the effect of drop-shipping on the procurement strategy of an e-tailer who sells products for two upstream competing manufacturers. The e-tailer is powerful and determines her approach sequence, thereby resulting in simultaneous and sequential structures. Given an approach structure, we investigate the e-tailer’s choice between the pure batch ordering (BO) and hybrid shipping (HS) modes. Interestingly, the e-tailer prefers simultaneous structure over sequential structure in the BO mode, while in the HS mode she chooses sequential structure. In the HS mode, the e-tailer prefers the batch ordering manufacturer to move first.",1366-5545,Not found
Optimal advertisement budget allocation and coordination in luxury fashion supply chains with multiple brand-tier products,10.1016/j.tre.2019.08.009,130,2019-10-01,2019,10,"Advertisement is critical in luxury fashion supply chains. In this paper, we analytically explore the optimal advertisement budget allocation strategy and coordination challenge when there are multiple brand-tier products in the market. In the basic model, we focus our analyses with respect to different risk attitudes that the luxury fashion brand takes and the coordination mechanisms. We show that irrespective of risk attitudes of the luxury fashion brand, the optimal advertisement strategy is a polarized strategy. We derive the coordination mechanisms to overcome the double marginalization effect for each risk attitude case. In the extended model, with the market share considerations, the optimal advertisement strategy is derived and is shown to be no longer polarized in general.",1366-5545,Not found
Integrated reconfiguration of both supply and demand for evacuation planning,10.1016/j.tre.2019.08.016,130,2019-10-01,2019,10,"Evacuation planning is a challenging task due to the suddenly increased large transportation demand in emergency situations. The imbalance between demand and supply of transportation systems is the key problem during evacuation. Existing literature has tried to increase the traffic capacity but not to reduce the demand. This paper proposes a novel integrated reconfiguration strategy that reconfigures both the supply and demand sides of transportation systems; in particular, the evacuation demand is reconfigured using a heterogeneous fleet of vehicles and the traffic capacity supply is reconfigured through a heterogeneous contraflow technique. Four strategies, i.e., do-nothing, supply reconfiguration, demand reconfiguration, and integrated reconfiguration, are compared. The general integrated strategy is formulated as a bi-level programming model which is solved by a two-layer algorithm composed of the tabu search (TS) and priority-based minimum cost flow (P-MCF) algorithm. The experimental results justify the effectiveness of the reconfiguration method and show that the integrated reconfiguration strategy performs best under any circumstance while the ranking of the other three strategies depends on the number of vehicles and evacuees.",1366-5545,Not found
Simulation-based robust optimization of limited-stop bus service with vehicle overtaking and dynamics: A response surface methodology,10.1016/j.tre.2019.08.012,130,2019-10-01,2019,10,We propose a robust optimization model for limited-stop bus service with vehicle overtaking and demand dynamics. Time-dependent stochastic travel time is also considered. The objective is to minimize the total cost (user cost and operation cost) at the planning phase given a target reliability imperative. We further propose a simulation-based optimization framework incorporating response surface methodology to solve the problem efficiently. A real-world application result shows that vehicle overtaking and demand dynamics have significant impacts on the performance of limited-stop service and that the stop patterns are quite distinct when overtaking and demand dynamics are considered.,1366-5545,Not found
Being fair or efficient? A fairness-driven modeling extension to the strategic airport slot scheduling problem,10.1016/j.tre.2019.08.010,130,2019-10-01,2019,10,"An increasing thrust of research has recently explored scheduling methods and models with a view to allocating efficiently scarce airport slots among competing airlines, a problem also known as strategic airport slot scheduling. Existing models have mainly placed the research focus on scheduling efficiency objectives, while it was only recently that fairness considerations were introduced in relevant literature. Borrowing principles from congestion pricing, our paper capitalizes on the conjecture that the intensity of congestion and delay phenomena are strongly affected not only by the demand volumes but also the temporal distribution and peaking characteristics of demand. Hence, we propose a fairness-informed extension of the strategic airport slot scheduling model aiming to ensure that each airline absorbs its “fair share” of congestion in the form of additional schedule displacement exerted onto other competing users. The results of the proposed model are demonstrated and validated in two IATA schedule coordinated airports in Portugal and Greece. The newly proposed fairness weights penalize mostly the “big contributors to congestion”, assigning them with higher displacement weights on the basis of “the contributor pays” principle. Furthermore, we assess the “cost of fairness” by quantifying the impacts of fairness-driven scheduling on efficiency and various Level of Service indicators. The main findings of our research suggest that the adoption of the proposed fairness-driven scheduling approach may come at reasonable “cost” particularly at low or moderate fairness levels as compared to the previous “fairness indifferent” case.",1366-5545,Not found
Joint procurement and pricing of fresh produce for multiple retailers with a quantity discount contract,10.1016/j.tre.2019.08.013,130,2019-10-01,2019,10,"This study considers a fresh produce supply chain consisting of one supplier and multiple retailers with a quantity discount contract in two scenarios—independent procurement and joint procurement. The supplier’s optimal pricing decision and the retailers’ optimal procurement decisions under the quantity discount contract are investigated. Furthermore, the impact of the deterioration rate on the profit of supply chains is examined. The results show that joint procurement is more profitable than independent procurement and guarantees a win-win outcome. More importantly, retailers will be motivated to form a grand coalition when the total profit can be rationally allocated among them.",1366-5545,Not found
Understanding the fundamentals of freight markets volatility,10.1016/j.tre.2019.08.003,130,2019-10-01,2019,10,"We analyse empirically the drivers of freight market volatility. We use several macroeconomic and shipping-related factors that are known to affect the supply and demand for shipping and examine their impact on the term structure of freight options implied volatilities (IV). We find that the level of IVs is affected by the level of the spot rate, the slope of the forward curve, as well as by both demand and supply factors, especially the former. We demonstrate that the relation between the volatility of futures prices and the slope of the forward curve is non-monotonic and convex, that is, it has a V-shape. In general, anticipation of economic growth and of a stronger freight market reduces IV whereas higher uncertainty and anticipation of excess shipping capacity may increase IV. Panel regressions as well as a series of robustness tests produce strong validation of the results.",1366-5545,Not found
Pricing and ordering by a loss averse newsvendor with reference dependence,10.1016/j.tre.2019.10.003,131,2019-11-01,2019,11,"This study examines the joint optimization of pricing and ordering decisions for a loss-averse newsvendor with reference dependence. We explore the effects of reference dependence and loss aversion from various aspects. We find that demand type, reference point type and cost setting heavily affect the optimal decisions. For multiplicative demand, reference dependence leads to ordering less. Whether to further raise the price depends on the cost setting. For additive demand, selling fewer (cheaper) is the best in the fixed-amount (fixed-ratio) cost setting. Compared with a deterministic reference point, stochastic reference point has a lower price and a higher inventory level.",1366-5545,Not found
A machine learning model to predict runway exit at Vienna airport,10.1016/j.tre.2019.10.002,131,2019-11-01,2019,11,"Runway utilisation is a function of actual yearly runway throughput and annual capacity. The aim of the analysis in this project is to find data driven prediction models based on the features and relevant scenarios that might impact runway utilisation. The Gradient Boosting machine learning method will be assessed on their forecast performance and computational time for predicting the procedural and non-procedural runway exit to be utilised after the landing rollout. The Gradient Boosting method obtained an accuracy of 79% and was used to observe key related precursors of unique data patterns. Tests were conducted using runway and final approach data consisting of 54,679 arrival flights at Vienna airport.",1366-5545,Not found
Hinterland freight transportation replanning model under the framework of synchromodality,10.1016/j.tre.2019.09.014,131,2019-11-01,2019,11,"Hinterland freight transportation is managed according to a pre-designed schedule. In daily operations, unexpected uncertainties cause deviation from the original plan. Thus replanning is needed to deal with the perturbations and complete the transportation tasks. This paper proposes a mixed-integer programming model to re-plan hinterland freight transportation, based on the framework of synchromodality. It is a holistic resolution of shipment flow rerouting, consequence transshipment organization in the intermediate terminals, and corresponding service rescheduling. The replanning benefits from a high operational flexibility and coordination via a split of shipment and aligning the departure time of service flows with the shipment flows.",1366-5545,Not found
Estimating the geographic distribution of originating air travel demand using a bi-level optimization model,10.1016/j.tre.2019.09.018,131,2019-11-01,2019,11,"The historical air travel demand plays an important role in the analysis of, for example, major changes in airport use, airport and airline marketing, and airport planning. We provide a bi-level optimization model as a relatively quick and less expensive alternative to survey method to estimate the originating air travel demand and its geographic distribution at an airport. The lower-level model estimates the geographic distribution of originating air travel demand and model coefficients. The upper-level model estimates the airport access distance threshold which is used to model traveler’s airport choice behaviors in the lower-level model. We adopt an Evolutionary Algorithm (EA) to solve the bi-level optimization model. A General Reduced Gradient solution algorithm is used within the EA to solve the lower-level model. We present a real-world case study in which we apply the model to estimate the originating air travel demand and its geographic distribution on the contiguous United States. The model estimates are generally close to the statistics from the American Travel Survey. The comparisons of the model estimates with the statistics from the Washington-Baltimore regional air passenger survey show mixed results. Possible reasons for the estimation errors are identified.",1366-5545,Not found
A multistage stochastic programming model for the network air cargo allocation under capacity uncertainty,10.1016/j.tre.2019.09.011,131,2019-11-01,2019,11,"We propose a multistage stochastic programming model to optimally allocate cargo to the passengers network in order to maximize profit, taking into account incomes, costs and penalties for not delivering cargo that was previously accepted. Flights have a discrete number of possible capacity outcomes, with known probabilities, and uncertainty is represented by a scenario tree. The resulting problem is a large-scale linear program, and we use decomposition techniques to solve it, leveraging on the problem structure in order to be able to find good quality solutions. Our numerical experiments are based on a real network of a major commercial airline.",1366-5545,Not found
Models and a solution algorithm for planning transfer synchronization of bus timetables,10.1016/j.tre.2019.10.001,131,2019-11-01,2019,11,"Mixed-integer linear programming models and a heuristic algorithm are proposed for the transfer synchronization planning of bus timetables. The most important novelty of the proposed methodology is that the bus timetables and passenger choices of travel paths are simultaneously optimized in the model. The possibilities of transfer synchronization are fully explored in the timetable optimization because passengers select their paths to the destination in response to the timetables. Hence, bus timetables can be planned with high precision, and bus timetabling can be improved.",1366-5545,Not found
Incorporating equity into the school bus scheduling problem,10.1016/j.tre.2019.08.006,131,2019-11-01,2019,11,"We consider the school bus scheduling problem (SBSP) which simultaneously determines school bell times and route schedules. Often, the goal of the SBSP is to minimize the number of buses required by a school district. We extend a time-indexed integer programming model to incorporate additional considerations related to equity and efficiency. We seek to equitably reduce the disutilities associated with changing school start times via a minimax model, then propose a lexicographic minimax approach to improve minimax solutions. We apply our models to randomized instances based on a moderately-sized public school district to show the impact of incorporating equity.",1366-5545,Not found
Day-to-day evolution of departure time choice in stochastic capacity bottleneck models with bounded rationality and various information perceptions,10.1016/j.tre.2019.09.015,131,2019-11-01,2019,11,"This study investigates the dynamical evolution of travelers’ departure time choice in a bottleneck-constrained roadway system with stochastic capacity. When considering day-to-day traffic evolution, this study explores two scenarios: travelers have long-term historical knowledge and real-time information provision; and travelers have short-term travel experience and real-time information provision. In this context, this study models boundedly rational travelers. This study sheds light on the trade-off between daily (short-term) equilibrium and statistical (long-term) equilibrium.",1366-5545,Not found
To be or not to be green? Strategic investment for green product development in a supply chain,10.1016/j.tre.2019.09.010,131,2019-11-01,2019,11,"We study the strategic investment for green product development (GPD) in a supply chain. We develop a stylized two-period model in which either the retailer or the manufacturer could decide to invest in GPD in the second period. We find that the manufacturer investing in GPD is dominating because both supply chain members could earn more and the manufacturer could save more on the environmental tax. Under certain conditions, the prices are lower in the second period. However, the corresponding demand in the second period is always lower than the first period when the products become green.",1366-5545,Not found
The impacts of logistics services on short life cycle products in a global supply chain,10.1016/j.tre.2019.07.013,131,2019-11-01,2019,11,"In this study, we construct a three-echelon supply chain consisting of one global supplier, one local seller and one logistics service provider for products with short life cycles. We study the trade-off between transportation time and cost in a global supply chain. We find that the global supplier should decide the transportation mode when selling relatively short life cycle products, and the local seller should always decide the transportation mode when selling relatively long life cycle products. Our results provide important insights into how to manage logistics service leadership, enhance consumer surplus and social welfare in a global supply chain.",1366-5545,Not found
The inventory and pricing decisions in a three-echelon supply chain of deteriorating items under probabilistic environment,10.1016/j.tre.2019.07.005,131,2019-11-01,2019,11,"This study addresses the problem of inventory control and pricing in a three-echelon supply chain (SC) with deteriorating items. It is assumed that deterioration and demand and functions of the manufacturer and retailer are probabilistic, and relationship between SC members is according to the “delayed equal-sized shipment inventory policy”. One integrated policy and three non-integrated ones are formulated, and the conditions to obtain the solution are discussed. Through the simulation and sensitivity analysis on an extended numerical example, some managerial implications are presented. Moreover, a compensation policy is used for evaluation of the benefits and losses related to non-integrated policies.",1366-5545,Not found
"Data quality challenges for sustainable fashion supply chain operations in emerging markets: Roles of blockchain, government sponsors and environment taxes",10.1016/j.tre.2019.09.019,131,2019-11-01,2019,11,"In emerging markets, there are data quality problems. In this paper, we establish theoretical models to explore how data quality problems affect sustainable fashion supply chain operations. We start with the decentralized supply chain and find that poor data quality lowers supply chain profit and social welfare. We consider the implementation of blockchain to help and identify the situation in which blockchain helps enhance social welfare but brings harm to supply chain profitability. We propose a government sponsor scheme as well as an environment taxation waiving scheme to help. We further extend the study to the centralized supply chain setting.",1366-5545,Not found
"Maritime shipping digitalization: Blockchain-based technology applications, future improvements, and intention to use",10.1016/j.tre.2019.09.020,131,2019-11-01,2019,11,"Although a number of studies focus on using the blockchain technology (BT) in various application aspects, there is no comprehensive survey on the blockchain applications in maritime shipping supply chain. To fill this gap, we conduct a comprehensive blockchain applications and future improvements survey, and empirically evaluate its effects on intention to use. The results suggested that customs clearance and management, digitalizing and easing paperwork, standardization and platform development dimensions positively affected intention to use. In particular, this paper gives the maritime shipping blockchain-based digitalization also points out the future improvement directions in the blockchain technology.",1366-5545,Not found
An exact algorithm for the inventory routing problem with logistic ratio,10.1016/j.tre.2019.09.016,131,2019-11-01,2019,11,"The Inventory Routing Problem with Logistic Ratio (IRPLR) is a variant of the classical IRP where, instead of the total distribution cost, the ratio between the total distribution cost and the total delivered quantity is minimized, giving rise to a fractional objective function. An exact algorithm is known, solving instances with up to 15 customers. We propose an iterative exact algorithm where, at each iteration, an IRP with a linear objective function is solved. Experiments show that the proposed algorithm is faster when the number of vehicles is small, solving instances with more customers and a longer planning horizon.",1366-5545,Not found
A novel CNN-DDPG based AI-trader: Performance and roles in business operations,10.1016/j.tre.2019.09.013,131,2019-11-01,2019,11,"Artificial Intelligence (AI) is well-developed as a part of human life. In both financial markets and business operations, AI is getting more and more important. In this paper, we build a novel “Reinforcement Learning” (RL) framework based AI-trader. We adopt an actor-critic RL algorithm called “Deep Deterministic Policy Gradient” (DDPG) to find the optimal policy. Our proposed DDPG has two different convolutional neutral networks (CNNs) based function approximators. The proposed AI-trader’s performance is shown to outperform other methods with the use of real stock-index future data. We further discuss the generalization and implications of the proposed method for business operations.",1366-5545,Not found
Using machine learning to analyze air traffic management actions: Ground delay program case study,10.1016/j.tre.2019.09.012,131,2019-11-01,2019,11,"We model the impact of weather and arrival demand on ground delay program (GDP) incidence. We use Support Vector Machine (SVM) to analyze how regional convective weather affects GDP incidence and find the impact depends on both distance and direction of convective activity from the airport. We then train and compare the performance of logistic regression (LR) and random forest (RF) in predicting GDP incidence using an SVM-generated regional weather variable, local weather and arrival demand. Generally, RF outperforms LR. Convective weather is the most important factor in predicting GDP incidence at Atlanta International Airport (ATL), while arrival demand has greater impact for the other airports studied. We also examined model transferability across different airports. Lastly, we build GDP duration prediction models to enable a user to assess how long a GDP is likely to continue, if it is in effect in a given hour.",1366-5545,Not found
Integrating collection-and-delivery points in the strategic design of urban last-mile e-commerce distribution networks,10.1016/j.tre.2019.09.001,131,2019-11-01,2019,11,"The use of collection-and-delivery points (CDPs) within multi-echelon distribution networks is becoming an increasingly popular last-mile distribution strategy. In this work, we provide a method to integrate CDPs in the design of multi-echelon distribution networks. We formulate a non-linear optimization model that includes CDP location decisions and accounts for changes in demand patters occurring with their placement. To enable its application to large-scale problem instances, we formulate extended routing cost approximation formulae. We then propose a heuristic solution method and apply the model and solution approach to a real-world case study of last-mile distribution by a major Brazilian e-commerce player.",1366-5545,Not found
Discrete-time dynamic road congestion pricing under stochastic user optimal principle,10.1016/j.tre.2019.09.009,131,2019-11-01,2019,11,"Road pricing is believed to be an effective instrument for alleviating roadway congestion. Most existing road pricing schemes are developed based on traditional static traffic equilibrium models, in which a fixed toll can be obtained to support the corresponding traffic flow pattern as an equilibrium. However, static models cannot consider the evolution process of traffic flow caused by the day-to-day fluctuations of road users’ route choices. Under practical traffic conditions, the multiple traffic equilibria may exist (e.g., due to the asymmetric travel cost function). Indeed, the fixed road pricing scheme derived from the equilibrium model cannot guarantee that the dynamic traffic system can converge to the desired equilibrium state from any initial traffic state. This study, assuming that travelers follow the stochastic user optimal principle, develops a day-to-day dynamic road pricing scheme that can drive the traffic dynamic system to converge to a given stochastic user equilibrium (SUE) even when the traffic system has multiple SUE states. The characteristic of this dynamic road pricing scheme is verified by rigorous proof and numerical tests in this study.",1366-5545,Not found
A decision-support framework for the stowage of maritime containers in inland shipping,10.1016/j.tre.2019.09.008,131,2019-11-01,2019,11,"The typical voyage of a barge transporting maritime containers inland, consists of visiting a set of terminals where loading/unloading operations occur. The required stowage plans must meet stability requirements during all transport phases and avoid costly re-handling operations. In this paper, we formalize this problem and consider a typical dry-port transport system. We propose a comprehensive mathematical model that seeks to maximize stowed containers. To solve it, we develop a hybrid metaheuristic approach, based on local search and an industrial solver. Numerical experiments, based on real-world data, provide insights into the performances of the proposed framework and current stowage practices.",1366-5545,Not found
Minimizing the total completion time of an urban delivery problem with uncertain assembly time,10.1016/j.tre.2019.11.002,132,2019-12-01,2019,12,"This paper studies a stochastic programming problem to minimize the total completion time consists of the travel time and the assembly time, for a new class of urban delivery problems. The problem is formulated into a chance-constrained programming problem and the probability distribution characteristics of the uncertainty of product assembly time are obtained using a statistical learning method. Then the original chance-constrained programming problem can be converted into an equivalent deterministic programming problem. Subsequently, an algorithm consisting of two sub-heuristics is proposed to solve the deterministic problem. Finally, comprehensive numerical experiments with real dataset show the superiority of the model and the algorithm.",1366-5545,Not found
The split-delivery mixed capacitated arc-routing problem: Applications and a forest-based tabu search approach,10.1016/j.tre.2019.09.017,132,2019-12-01,2019,12,"Motivated by practical applications such as the water sprinkling services of urban administration bureaus in big cities, we study a split-delivery mixed capacitated arc-routing problem. In this problem, a fleet of capacitated vehicles need to serve a set of arcs/edges in a split delivery manner by traversing a mixed graph. We provide a mathematical formulation and analyze some properties of the problem that could be utilized to accelerate the search process of a meta-heuristic algorithm. A forest-based tabu search algorithm is proposed to efficiently solve the problem. Numerical experiments show that our algorithm can quickly produce high quality solutions compared with the state-of-the-art approaches. In addition, we analyze how different patterns of a mixed graph affect the quality of solutions.",1366-5545,Not found
A novel self-organizing constructive neural network for estimating aircraft trip fuel consumption,10.1016/j.tre.2019.10.005,132,2019-12-01,2019,12,"Accurate estimation of aircraft fuel consumption is critical for airlines in terms of safety and profitability. In current practice, estimation of fuel consumption for a flight trip is usually done by engineering approaches, which mainly consider physical factors, e.g., planned weather and planned cruise level. However, the actual performance of a flight usually deviates from such estimation. Therefore, we propose a novel self-organizing constructive neural network (CNN) that features a cascade architecture and analytically determines connection weights to estimate the trip fuel of a flight. The proposed method generates non-redundant and linearly independent hidden units by an orthogonal linear transformation of operational parameters to achieve the best least-squares solution. Our findings provide insights for the aviation industry in controlling airlines’ excess fuel consumption.",1366-5545,Not found
Multi-period multi-product acquisition planning with uncertain demands and supplier quantity discounts,10.1016/j.tre.2019.11.005,132,2019-12-01,2019,12,"In this paper, we address a multi-period multi-product acquisition planning problem where the retailer faces uncertain demand for the products and the suppliers provide all-unit quantity discounts. The problem is an extension of single period constrained newsvendor problem, which considers both the supplier discounts and multiple periods. We formulate the problem as a mixed integer nonlinear programming model and develop a Lagrangian relaxation based approach. Efficient solution procedures are presented to solve the decomposed sub-problems that are based on the properties of the problem. Computational results show that the Lagrangian method can quickly obtain very good solutions.",1366-5545,Not found
Robust bus bridging service design under rail transit system disruptions,10.1016/j.tre.2019.10.008,132,2019-12-01,2019,12,"This paper focuses on designing robust bus bridging service in response to the rail transit system disruptions. We firstly develop a path-based multi-commodity flow formulation to bus bridging service design. Then its robust counterpart is formulated to incorporate bus travel time uncertainty. The column generation procedure is devised to solve this problem efficiently. At last, we carry out case studies to demonstrate its applicability and promising effects. The results reveal that our approach can significantly reduce the total cost and number of stranded passengers in disruption events. Besides, the rise of bus travel time variation will deteriorate the performance of bus bridging service.",1366-5545,Not found
