title,doi,volume,date,year,month,abstract,issn,githubs-scraped
Charging infrastructure demands of shared-use autonomous electric vehicles in urban areas,10.1016/j.trd.2019.102210,78,2020-01-01,2020,1,"Ride-hailing is a clear initial market for autonomous electric vehicles (AEVs) because it features high vehicle utilization levels and strong incentive to cut down labor costs. An extensive and reliable network of recharging infrastructure is the prerequisite to launch a lucrative AEV ride-hailing fleet. Hence, it is necessary to estimate the charging infrastructure demands for an AEV fleet in advance. This study proposes a charging system planning framework for a shared-use AEV fleet providing ride-hailing services in urban area. We first adopt an agent-based simulation model, called BEAM, to describe the complex behaviors of both passengers and transportation systems in urban cities. BEAM simulates the driving, parking and charging behaviors of the AEV fleet with range constraints and identifies times and locations of their charging demands. Then, based on BEAM simulation outputs, we adopt a hybrid algorithm to site and size charging stations to satisfy the charging demands subject to quality of service requirements. Based on the proposed framework, we estimate the charging infrastructure demands and calculate the corresponding economics and carbon emission impacts of electrifying a ride-hailing AEV fleet in the San Francisco Bay Area. We also investigate the impacts of various AEV and charging system parameters, e.g., fleet size, vehicle battery capacity and rated power of chargers, on the ride-hailing system’s overall costs.",1361-9209,Not found
Economic benefits of introducing LNG-fuelled ships for imported flour in South Korea,10.1016/j.trd.2019.102220,78,2020-01-01,2020,1,"As the concerns about air pollution have steadily increased, the perception that ships are the source of pollutants and toxic emissions is also expanding. Thus, the International Maritime Organization (IMO) is tightening maritime regulations to reduce air pollution from ships. Currently, the government and related industries are trying to replace heavy fuel oil with liquefied natural gas (LNG) to counter future IMO regulations. Since the use of LNG is expected to increase costs, it is necessary to estimate the social benefits to determine the legitimacy of the replacement. The purpose of this study is to analyse the public’s willingness to pay (WTP) for products imported in LNG-fuelled ships using the contingent valuation method. Flour, the most of which is currently imported in South Korea, is chosen as the subject of empirical analysis. As a result, the mean additional WTP was KRW 571 (USD 0.51) per kg. This value corresponds to about 36% of the existing flour price. Therefore, South Korean households are willing to pay a considerable premium on the flour imported via LNG-fuelled ships. These results can serve as useful bases for future LNG bunkering-related policies.",1361-9209,Not found
Impact of an electrified parkade on the built environment: An unsupervised learning approach,10.1016/j.trd.2019.12.001,78,2020-01-01,2020,1,"Proposed legislation in British Columbia would require 30 percent of new car sales to be zero-emission vehicles by 2030, and 100 percent by 2040. The growing amount of energy demand and usage data from smart meters or internet of things (IoT) devices enables new research areas. We reporton machine learning approaches to reevaluate the impacts of battery electric vehicles (BEV) on the built environment. We developed a daily power profile analysis based on unsupervised learning, to understand the underlying structure of building and BEV charging station demand data. In addition, we have implemented a load aggregation method based on the features revealed by a clustering process. This aggregation method simulates the electricity demand of an arbitrary number of charging stations, all of which are connected to the main feeder of a building. Several scenarios are simulated using charging stations and building demand data from the University of British Columbia campus in Vancouver. Results for 150 charging stations revealed that the feeder load could increase from a peak load scenario of 300 kW to more than 1000 kW during a high-consumption weekday.",1361-9209,Not found
Optimal development of alternative fuel station networks considering node capacity restrictions,10.1016/j.trd.2019.11.018,78,2020-01-01,2020,1,"A potential solution to reduce greenhouse gas (GHG) emissions in the transport sector is the use of alternative fuel vehicles (AFV). As global GHG emission standards have been in place for passenger cars for several years, infrastructure modelling for new AFV is an established topic. However, as the regulatory focus shifts towards heavy-duty vehicles (HDV), the market diffusion of AFV-HDV will increase as will planning the relevant AFV infrastructure for HDV. Existing modelling approaches need to be adapted, because the energy demand per individual refill increases significantly for HDV and there are regulatory as well as technical limitations for alternative fuel station (AFS) capacities at the same time. While the current research takes capacity restrictions for single stations into account, capacity limits for locations (i.e. nodes) – the places where refuelling stations are built such as highway entries, exits or intersections – are not yet considered. We extend existing models in this respect and introduce an optimal development for AFS considering (station) location capacity restrictions. The proposed method is applied to a case study of a potential fuel cell heavy-duty vehicle AFS network. We find that the location capacity limit has a major impact on the number of stations required, station utilization and station portfolio variety.",1361-9209,Not found
Eco-routing problem considering fuel consumption and probabilistic travel time budget,10.1016/j.trd.2019.102219,78,2020-01-01,2020,1,"Road transportation is one of the major sources of greenhouse gas emissions. To reduce energy consumption and alleviate this environmental problem, this study aims to develop an eco-routing algorithm for navigation systems. Considering that both fuel consumption and travel time are important factors when planning a trip, the proposed routing algorithm finds a path that consumes the minimum amount of gasoline while ensuring that the travel time satisfies a specified travel time budget and an on-time arrival probability. We first develop link-based fuel consumption models based on vehicle dynamics, and then the Lagrangian-relaxation-based heuristic approach is proposed to efficiently solve this NP-hard problem. The performance of the proposed eco-routing strategy is verified in a large-scale network with real travel time and fuel consumption data. Specifically, a sensitivity analysis of fuel consumption reduction for travel demand and travel time buffer is discussed in our simulation study.",1361-9209,Not found
Indoor air quality and passenger thermal comfort in Beijing metro transfer stations,10.1016/j.trd.2019.102217,78,2020-01-01,2020,1,"In this study, particulate matter was investigated as the primary pollutant in the air quality of Beijing Metro transfer stations, and passenger thermal comfort during the transfer process was evaluated by using the relative warmth index (RWI). Passenger thermal comfort level is not ideal in 87% of the measured space and is slightly hot overall, with an RWI range of 0.20–0.43. Although 20% of the measured space has lower values than ASHRAE’s cooling comfort class, the thermal comfort level of most measured space is good in winter morning rush hours, with an RWI range from −0.18 to 0.28. The particulate matter (PM) concentration is related not only to the season and spatial depth but also to the transfer design of the metro station. During the morning rush period, the concentration ranges difference of PM10 and PM2.5 in winter are 262.9 μg/m3 and 125.5 μg/m3, respectively, which are 1.43 and 1.46 times higher than those of in summer. There are significant differences in the PM concentration and RWI values between the island and lateral platforms of Beijing Metro transfer stations, and the design of the lateral platform is superior to that of the island platform. Another exploratory experiment is conducted to determine if the PM concentration has a potential effect on human metabolic rate. The data in this paper provide a valuable reference for further comfort research and environmental control in metro station, and the conclusions may guide the further underground space design of metro transfer stations.",1361-9209,Not found
Sources and exposure risk of trace elements for traffic policemen in roadside locations,10.1016/j.trd.2019.11.005,78,2020-01-01,2020,1,"Samples of PM2.5 and PM10 at four types of roadside location (major road, secondary road, branch road, and expressway) in Tianjin were collected and analyzed in 2015. The average annual roadside PM2.5 and PM10 concentrations were higher than the national ambient air quality standard (NAAQS: GB3095-2012). The chromium (Cr), manganese (Mn), nickel (Ni), zinc (Zn), arsenic (As), and cadmium (Cd) concentrations in both PM2.5 and PM10 over four seasons displayed significant differences (p < 0.05). An enrichment factor (EF) analysis revealed that Cd, copper (Cu), Zn, As, Ni, and Pb in PM2.5 and PM10 mainly originated from anthropogenic sources. A factor analysis (FA) and correlation analysis (CA) revealed that vehicle emissions (exhaust and non-exhaust), soil dust, coal combustion, and industrial emissions were the main sources of roadside PM2.5 and PM10 in Tianjin. Both the total hazard quotients (total HQ) and the total carcinogenic risk (total CR) for selected elements in PM2.5 and PM10 were within acceptable limits. The HQ of Pb was higher than for other metals, and it should therefore be given special attention. The CR for traffic policemen was highest for Cr exposure (1.01 × 10−5 for PM2.5 and 1.52 × 10−5 for PM10), followed by As and Ni. A sensitivity analysis showed that the total contributions of the metal concentrations, exposure time (ET), and exposure frequency (EF) accounted for over 50% of the risk for Cr, As, and Ni, suggesting that these metals had the greatest impact on the uncertainty of health risk assessments.",1361-9209,Not found
Planning transport for social inclusion: An accessibility-activity participation approach,10.1016/j.trd.2019.102212,78,2020-01-01,2020,1,"Social equity is increasingly becoming an important objective in transport planning and project evaluation. This paper provides a framework and an empirical investigation in the Greater Toronto and Hamilton Area (GTHA) examining the links between public transit accessibility and the risks of social exclusion, simply understood as the suppressed ability to conduct daily activities at normal levels. Specifically, we use a large-sample travel survey to present a new transport-geography concept termed participation deserts, neighbourhood-level clusters of lower than expected activity participation. We then use multivariate models to estimate where, and for whom, improvements in transit accessibility will effectively increase activity participation and reduce risks of transport-related social exclusion. Our results show that neighbourhoods with high concentrations of low-income and zero-car households located outside of major transit corridors are the most sensitive to having improvements in accessibility increase daily activity participation rates. We contend that transit investments providing better connections to these neighbourhoods would have the greatest benefit in terms of alleviating existing inequalities and reducing the risks of social exclusion. The ability for transport investments to liberate suppressed activity participation is not currently being predicted or valued in existing transport evaluation methodologies, but there is great potential in doing so in order to capture the social equity benefits associated with increasing transit accessibility.",1361-9209,Not found
Modeling travel mode choice of young people with differentiated E-hailing ride services in Nanjing China,10.1016/j.trd.2019.102216,78,2020-01-01,2020,1,"E-hailing ride service (ERS) has become increasingly popular globally and is changing the urban mobility landscape. There is insufficient research effort in understanding the impact of ERS on travel behavior, in particular among young people. This paper aims to start filling that research gap by first collecting mode choice preference data through a stated preference survey in City of Nanjing, China and then applying nested logit (NL) models and a series of post-estimation analysis to address a number of key research questions of mode choice behavior without and with ERS. Three ERS modes are considered in the Chinese context: DiDi Taxi (D-Taxi), DiDi Express (D-Express), and DiDi Premier (D-Premier), all provided by DiDi Chuxing, the dominant ERS service provider in China. The study finds that age makes little difference in mode choice preference when ERS is introduced between the two age groups considered (18–30 and 31–45). The study results also suggest that young travelers are naturally drawn to ERS for what it represents (a technology innovation) and its business (pricing) model. ERS appears to be a competitive alternative to the conventional modes especially when they are under performed. The study also finds that ERS will likely increase vehicle kilometers traveled (VKT) considerably, which will lead to increase in on-road vehicular emissions, unless some mechanism to switch users to ridesharing is in place.",1361-9209,Not found
Restricted car-use and perceived accessibility,10.1016/j.trd.2019.102213,78,2020-01-01,2020,1,"In order to plan for, and achieve, a sustainable and accessible transport system, research and policies alike recognize a need to implement and enhance alternative transport options in favor of the private car. Moreover, these sustainable alternatives need to offer sufficient levels of accessibility regardless of where people live or work. We present and discuss an approach for capturing and evaluating perceived accessibility, with the ability to differentiate between individuals. Levels of perceived accessibility are compared before and after a fictive car use restriction, and between residential areas, using data from 2711 residents of Malmö, Sweden. A main conclusion is that levels of perceived accessibility become significantly lower for car users when they are limited in their options for daily travel. The difference is more substantive for frequent car users, who already travel less by sustainable modes today. There are also significant differences in levels of perceived accessibility in the restricted scenario, depending on where individuals live. These novel findings may not come as a surprise, but they emphasize the importance of including and analyzing perceptions of car users when designing accessible and sustainable transport systems. The paper ends with a discussion on how to facilitate the transition from current transport systems to an inclusive and accessible system.",1361-9209,Not found
Comparison of energy demands of drone-based and ground-based parcel delivery services,10.1016/j.trd.2019.102209,78,2020-01-01,2020,1,"Drones are one of the most intensively studied technologies in logistics in recent years. They combine technological features matching current trends in transport industry and society like autonomy, flexibility, and agility. Among the various concepts for using drones in logistics, parcel delivery is one of the most popular application scenarios. Companies like Amazon test drones particularly for last-mile delivery intending to achieve both reducing total cost and increasing customer satisfaction by fast deliveries. As drones are electric vehicles, they are also often claimed to be an eco-friendly mean of transportation. In this paper an energy consumption model for drones is proposed to describe the energy demand for drone deliveries depending on environmental conditions and the flight pattern. The model is used to simulate the energy demand of a stationary parcel delivery system which serves a set customers from a depot. The energy consumed by drones is compared to the energy demand of Diesel trucks and electric trucks serving the same customers from the same depot. The results indicate that switching to a solely drone-based parcel delivery system is not worthwhile from an energetic perspective in most scenarios. A stationary drone-based parcel delivery system requires more energy than a truck-based parcel delivery system particularly in urban areas where customer density is high and truck tours are comparatively short. In rather rural settings with long distances between customers, a drone-based parcel delivery system creates an energy demand comparable to a parcel delivery system with electric trucks provided environmental conditions are moderate.",1361-9209,Not found
Measuring social effective speed to improve sustainable mobility policies in developing countries,10.1016/j.trd.2019.12.002,78,2020-01-01,2020,1,"Over the last few decades, many developing countries have experienced car fleet growth, which has contributed to congestion, increased travel times, and deteriorated public transport reliability and punctuality. However, alternatives to urban mobility can be found by creating policies to stimulate sustainable transportation modes with equal opportunities for all citizens. In this paper, measures of social effective speeds are presented to improve sustainable urban mobility policies in developing countries. Data from the 2018 Origin-Destination Survey of the Metropolitan Region of Recife (Brazil) were used to estimate social effective speeds. The results showed that motorized modes had lower effective speed than non-motorized modes. In addition, total external costs were $2 billion USD per year. The social effective speed will be valuable if inserted in sustainable urban mobility policies in developing countries.",1361-9209,Not found
Traffic generated by mixed-use developments—A follow-up 31-region study,10.1016/j.trd.2019.102205,78,2020-01-01,2020,1,"This study aims to improve a previously-developed methodology for predicting the traffic impacts of mixed-use developments (MXDs). In 31 diverse metropolitan regions across the United States, we collected consistent regional household travel survey data and computed built environment characteristics—D variables—of MXDs. Multilevel modeling (MLM) was employed to predict the probability of trips captured internally within MXDs, walking on internal trips, and travel mode choice on external trips, by trip purpose. Larger, denser, mixed-use, and more walkable MXDs show a larger share of trips internally, compared with conventional suburban developments. Those MXDs with good access to transit, employment, and destinations also show higher levels of walking, biking, and transit shares on external trips, thus helping to reduce traffic impacts on the external road network. Perhaps the most impressive finding is that well-designed MXDs have walk shares of more than 50 percent on internal trips. A k-fold cross-validation supports the robustness of our analyses.",1361-9209,Not found
Analysis of the effect of charging needs on battery electric vehicle drivers’ route choice behaviour: A case study in the Netherlands,10.1016/j.trd.2019.102206,78,2020-01-01,2020,1,"Electric travelling appears to dominate the transport sector in the near future due to the needed transition from internal combustion vehicles (ICV) towards Electric Vehicles (EV) to tackle urban pollution. Given this trend, investigation of the EV drivers’ travel behaviour is of great importance to stakeholders including planners and policymakers, for example in order to locate charging stations. This research explores the Battery Electric Vehicle (BEV) drivers route choice and charging preferences through a Stated Preference (SP) survey. Collecting data from 505 EV drivers in the Netherlands, we report the results of estimating a Mixed Logit (ML) model for those choices. Respondents were requested to choose a route among six alternatives: freeways, arterial ways, and local streets with and without fast charging. Our findings suggest that the classic route attributes (travel time and travel cost), vehicle-related variables (state-of-charge at the origin and destination) and charging characteristics (availability of a slow charging point at the destination, fast charging duration, waiting time in the queue of a fast-charging station) can influence the BEV drivers route choice and charging behaviour significantly. When the state-of-charge (SOC) at the origin is high and a slow charger at the destination is available, routes without fast charging are likely to be preferred. Moreover, local streets (associated with slow speeds and less energy consumption) could be preferred if the SOC at the destination is expected to be low while arterial ways might be selected when a driver must recharge his/her car during the trip via fast charging.",1361-9209,Not found
Modal shift implications of e-bike use in the Netherlands: Moving towards sustainability?,10.1016/j.trd.2019.102202,78,2020-01-01,2020,1,"This paper investigates the modal shift patterns of e-bike users in the Dutch context. We focus on the change in e-bikers’ travel behavior to assess whether this change benefits sustainability. Our study provides direct ecologically valid evidence on modal shift by using a longitudinal dataset from the Netherlands Mobility Panel survey. We examine e-bikers’ modal shift patterns before and after acquiring an e-bike. The findings indicate that after e-bike adoptions, conventional bike use reduces significantly, while car use reduces less strongly. Nonetheless, the share of car kilometers is much larger than that of conventional bikes at the baseline. Besides, the emission rate per passenger kilometer of an e-bike is several times lower than that of a car. These imply a net environmental gain after e-bike adoptions. The present study also sheds light on modal shifts at a disaggregated level by investigating those e-bikers who are more likely to drive less after e-bike adoption. The findings suggest that e-bikers younger than 50 and those around retirement age (60–69) seem more likely to step out of their cars. Additionally, people living in rural areas tend to be more likely to reduce their car use than their counterparts in highly urbanized areas. Based on our findings, we present policy recommendations for achieving a greener shift in mobility systems.",1361-9209,Not found
Using GPS-data to determine optimum electric vehicle ranges: A Michigan case study,10.1016/j.trd.2019.102203,78,2020-01-01,2020,1,"Fuel-switching personal transportation from gasoline to electricity offers many advantages, including lower noise, zero local air pollution, and petroleum-independence. But alleviations of greenhouse gas (GHG) emissions are more nuanced, due to many factors, including the car’s battery range. We use GPS-based trip data to determine use type-specific, GHG-optimized ranges. The dataset comprises 412 cars and 384,869 individual trips in Ann Arbor, Michigan, USA. We use previously developed algorithms to determine driver types, such as using the car to commute or not. Calibrating an existing life cycle GHG model to a forecast, low-carbon grid for Ann Arbor, we find that the optimum range varies not only with the drive train architecture (plugin-hybrid versus battery-only) and charging technology (fast versus slow) but also with the driver type. Across the 108 scenarios we investigated, the range that yields lowest GHG varies from 65 km (55+ year old drivers, ultrafast charging, plugin-hybrid) to 158 km (16–34 year old drivers, overnight charging, battery-only). The optimum GHG reduction that electric cars offer – here conservatively measured versus gasoline-only hybrid cars – is fairly stable, between 29% (16–34 year old drivers, overnight charging, battery-only) and 46% (commuters, ultrafast charging, plugin-hybrid). The electrification of total distances is between 66% and 86%. However, if cars do not have the optimum range, these metrics drop substantially. We conclude that matching the range to drivers’ typical trip distances, charging technology, and drivetrain is a crucial pre-requisite for electric vehicles to achieve their highest potential to reduce GHG emissions in personal transportation.",1361-9209,Not found
Policing the poor: The impact of vehicle emissions inspection programs across income,10.1016/j.trd.2019.102207,78,2020-01-01,2020,1,"Comparing vehicle emissions inspection results with vehicle owner income shows that the Arizona vehicle emissions inspection program constrains the vehicle repair decisions of people in the low end of the income distribution more than people in the high end. Individuals who live in areas with lower annual income are both (i) more likely to drive vehicles that fail emissions inspections at a higher average rate, and (ii) more likely to fail emissions inspections conditional on vehicle characteristics. The top income quintile fails emissions inspections 20% less often than the bottom income quintile even when controlling for observable vehicle characteristics. This implies that owner characteristics, in addition to observable vehicle characteristics, have a non-negligible impact on vehicle emissions rates. Therefore, the impact of programs designed to reduce vehicle emissions could be greater if participation were subject to a means test.",1361-9209,Not found
Clean energy and transport pathways for islands: A stakeholder analysis using Q method,10.1016/j.trd.2019.11.009,78,2020-01-01,2020,1,"Introducing sustainable ways to use energy and transport resources is of paramount importance for creating pathways to more liveable futures. Islands not interconnected to the main grid offer, because of their typically small size, short point-to-point travel distances that suit better than most landscapes the range limitations of today’s electromobile eco-systems. This makes them a unique test-bed that may assist researchers, businesses and policy-makers in developing a better understanding of the diverse opportunities and challenges that come with supporting electric-drive vehicle (EV) infrastructure investments that actively prioritise renewable energy sources (RES). This paper reports the findings of a Q method study that looks into the attitudes of 44 key stakeholders that have a thorough theoretical and empirical knowledge of the existing power and mobility portfolios in such islandic landscapes. Our analysis identifies and presents three distinct groups of stakeholders with different priorities and visions: the ‘Tech Enthusiasts’, the ‘Transform Transport First Supporters’ and the ‘Fiscal Focus Executives’. All our respondents agree on the need for radically transforming the current transport-energy nexus offering. They identify the importance of integrated and clean solutions and recognise that support of pilot applications is more critical than research and development (R&D). They also expect technological breakthroughs to increase market maturities and reduce renewable energy production costs and feel that end-users are still hesitant to buy EVs and need incentives to do so.",1361-9209,Not found
Is climate morality the answer? Preconditions affecting the motivation to decrease private car use,10.1016/j.trd.2019.11.027,78,2020-01-01,2020,1,"Persuasive messages are commonly used in campaigns promoting sustainable transport to motivate people to reduce private car use. This paper explores the preconditions affecting the motivation of people to reduce private car use when exposed to such messages. A sample of 1100 Swedish residents was analysed for the effect of variables related to accessibility, usual commute mode and attitudes. Significant variables were used to create a precondition index, which was cross-tabulated with demographic variables and stages drawn from the transtheoretical model. The results show that there are differences in the preconditions regarding motivation to reduce private car use between segments of the population. Results indicate that climate morality is the most critical factor affecting motivation, specifically the motivation of persistent drivers. Usual commute mode, car advocacy, health concern, attitudes towards cycling, car identity and travel time also influence motivation. Males, the middle-aged, people with low educational attainment, and rural residents have the least favourable preconditions concerning motivation to reduce private car use.",1361-9209,Not found
Effects of a hovering unmanned aerial vehicle on urban soundscapes perception,10.1016/j.trd.2019.11.024,78,2020-01-01,2020,1,"Several industry leaders and governmental agencies are currently investigating the use of Unmanned Aerial Vehicles (UAVs), or ‘drones’ as commonly known, for an ever-growing number of applications from blue light services to parcel delivery. For the specific case of the delivery sector, drones can alleviate road space usage and also lead to reductions in CO2 and air pollution emissions, compared to traditional diesel-powered vehicles. However, due to their unconventional acoustic characteristics and operational manoeuvres, it is uncertain how communities will respond to drone operations. Noise has been suggested as a major barrier to public acceptance of drone operations in urban areas. In this paper, a series of audio-visual scenarios were created to investigate the effects of drone noise on the reported loudness, annoyance and pleasantness of seven different types of urban soundscapes. In soundscapes highly impacted by road traffic noise, the presence of drone noise lead to small changes in the perceived loudness, annoyance and pleasantness. In soundscapes with reduced road traffic noise, the participants reported a significantly higher perceived loudness and annoyance and a lower pleasantness with the presence of the same drone noise. For instance, the reported annoyance increased from 2.3 ± 0.8 (without drone noise) to 6.8 ± 0.3 (with drone noise), in an 11-point scale (0-not at all, 10-extremely). Based on these results, the concentration of drone operations along flight paths through busy roads might aid in the mitigation of the overall community noise impact caused by drones.",1361-9209,Not found
Estimating mortality impacts from vehicle emission reduction efforts: The Tune In and Tune Up program in the San Joaquin Valley,10.1016/j.trd.2019.11.019,78,2020-01-01,2020,1,"As a response to profoundly poor air quality and associated environmental justice concerns in the San Joaquin Valley region in California, the Tune In & Tune Up (TI&TU) program provides residents with free vehicle emissions testing and vouchers for smog repair. We used data on approximately 19,000 repaired TI&TU vehicles from 2012 to 2018, and several estimation techniques, to quantify a range of nitrogen oxides (NOX) emissions prevented as a result of the program. We then calculated resulting mortality impacts from reduced exposure to fine particulate matter (PM2.5) in the form of secondary nitrates. After applying a novel smog repair emissions abatement depreciation function, we find that six years of operation of the TI&TU program has reduced NOX emissions by approximately 53–302 tons by the end of 2018. Using a concentration response function for ambient PM2.5, we found that between 0.055 and 0.31 premature deaths have also been avoided. We present multiple methods for assessing public health impacts, which can be used as guidance for evaluating similar transportation-based emission reduction programs.",1361-9209,Not found
Exhaust emissions generated under actual operating conditions from a hybrid vehicle and an electric one fitted with a range extender,10.1016/j.trd.2019.11.012,78,2020-01-01,2020,1,"The paper describes exhaust emission tests performed on a PHEV (Plug-in Hybrid Electric Vehicle) and a BEV (Battery Electric Vehicle), in which the combustion engine was used as a range extender. The measurements of the exhaust emissions were performed for CO2/fuel consumption, CO, THC and NOx. The RDE measurements were performed including the engine operating parameters and emissionsanalysis. This analysis shows that the engines of BEVs and PHEVs operate in a different parameter range when under actual operating conditions, which directly translates into the exhaust emission values. This is particularly the case for the emission of NOx. The investigations were carried out for two routes differentiated by the length and share of the urban and extra-urban cycles. For both routes, the emission of THC and CO were lower for the PHEV engine – HC by 69% (22 mg/km, route 1) and 6% (15 mg/km, route 2), CO by 69% (0.12 mg/km, route 1) and 80% (0.1 mg/km, route 2). For route 1, characterized by a greater share of the urban cycle, the emission of NOx was lower by 70% (2 mg/km) for the BEV engine, and (route 2) lower by 60% (8 mg/km) for the PHEV engine. Additionally, the curves of the exhaust emissions in time for individual exhaust components have been presented that indicate that in the motorway cycle the emission of THC and CO from the BEV vehicle increases significantly up to ten times compared to urban cycle.",1361-9209,Not found
Modeling traffic noise in a mountainous city using artificial neural networks and gradient correction,10.1016/j.trd.2019.11.025,78,2020-01-01,2020,1,"Different regions have established traffic noise prediction models to adapt to their particular environmental characteristics. This paper aimed to develop a traffic noise prediction model for mountainous cities. In China, the traffic noise prediction model HJ 2.4-2009, which itself is based on the sound pressure level corrected for roadway gradients (RGs), has been receiving widespread acceptance. On the basis of the model in HJ 2.4-2009, the RG correction coefficient was proposed to modify the original model and a per-vehicle noise prediction model was built using a multilayer feedforward artificial neural network (ANN) model. The data collected from a municipal road of a hilly city, Chongqing, was used to train and validate the ANN model. The predictor variables comprised the per-vehicle noise value, vehicle type, vehicle velocity, and roadway gradient. The results showed that the modified HJ 2.4-2009 model incorporating the gradient correction coefficient achieved a significantly higher R2 for mountainous cities than the original model. Besides, the ANN-based noise prediction model achieved considerable accuracy improvement over the empirical predictive equations.",1361-9209,Not found
Customers’ selections between premium electric taxis and liquefied petroleum gas taxis,10.1016/j.trd.2019.11.001,78,2020-01-01,2020,1,"Reducing roadside emissions is a common challenge in metropolitan cities. In Hong Kong, conventional liquefied petroleum gas taxis are one of the main contributors to roadside emissions as they operate on the streets 24 h a day with a long daily driving mileage. Moreover, these taxis suffer from a severely poor service reputation. To enhance the environmental friendliness and service quality of the taxi industry, this study explores the market potential of operating premium electric taxis in the dispatching mode. A stated preference survey was conducted to 1410 taxi customers about their taxi-riding choices between premium electric taxis and conventional liquefied petroleum gas taxis. In total, 5640 observations were obtained and used to develop a series of binary logistic regression models with different model formulations for the determination of the significant factors influencing customers’ selections. The findings indicate that walk time to and wait time for taxis were the most critical concerns to the customers, and they were more willing to take premium taxis if their journey distance was longer and their desired improvement on taxi service quality was greater. The socio-demographic status of taxi customers also influences their choices. The associated policy implications are discussed for promoting taxis with better service quality and fewer roadside emissions. The findings provide some policy insights to other international cities that have a similar taxi market to Hong Kong.",1361-9209,Not found
Smart charging management for shared autonomous electric vehicle fleets: A Puget Sound case study,10.1016/j.trd.2019.11.013,78,2020-01-01,2020,1,"Increasingly, experts are forecasting the future of transportation to be shared, autonomous and electric. As shared autonomous electric vehicle (SAEV) fleets roll out to the market, the electricity consumed by the fleet will have significant impacts on energy demand and, in turn, drive variation in energy cost and reliability, especially if the charging is unmanaged. This research proposes a smart charging (SC) framework to identify benefits of active SAEV charging management that strategically shifts electricity demand away from high-priced peak hours or towards renewable generation periods. Time of use (TOU), real time pricing (RTP), and solar generation electricity scenarios are tested using an agent-based simulation to study (1) the impact of battery capacity and charging infrastructure type on SAEV fleet performance and operational costs under SC management; (2) the cost reduction potential of SC considering energy price fluctuation, uncertainty, and seasonal variation; (3) the charging infrastructure requirements; and (4) the system efficiency of powering SAEVs with solar generation. A case study from the Puget Sound region demonstrates the proposed SC algorithm using trip patterns from the regional travel demand model and local energy prices. Results suggest that in the absence of electricity price signals, SAEV charging demand is likely to peak the evening, when regional electricity use patterns already indicate high demand. Under SC management, EVs with larger battery sizes are more responsive to low-electricity cost charging opportunities, and have greater potential to reduce total energy related costs (electricity plus charging infrastructure) for a SAEV fleet, especially under RTP structure.",1361-9209,Not found
Identification of neighborhood typology for potential transit-oriented development,10.1016/j.trd.2019.11.015,78,2020-01-01,2020,1,"While a good number of studies have defined neighborhood typologies based on transit-oriented development (TOD) factors, the literature offers limited clues for the identification of neighborhood types that are likely to be designated as TODs. The present study fills this gap through the use of a cluster-multilevel modeling approach for examining the underlying effects of urban structure on travel behavior among different neighborhood types. A two-step cluster analysis on spatial data from 47 neighborhoods of the Delhi metropolitan region has resulted in six neighborhood types. The study verifies the developed typology through the analysis of significant differences in terms of socio-demographic, and travel behavior variables, and found that the typology is valid. Besides, individual multilevel regression (MLR) models were developed using 5553 individual responses from all neighborhoods of typology. The MLR models were evident that the urban structure has an apparent effect and explains about one-third of the total variation in the distance traveled, assuming that other factors such as residential self-selection, land values, and environment may explain the remaining effects. This study has identified that the ‘transit’ type has shown consistent relationships between urban structure and vehicle kilometers traveled (VKT), thereby replicate TOD as a concept. The findings from the study are useful as a prescription tool for planners, policymakers, and government authorities to compare the performance of TOD characteristics within existing and planned neighborhoods. The modeling results are easy to be interpreted and are transferable to other Indian cities.",1361-9209,Not found
Eco-driving behaviors of electric vehicle users: A survey study,10.1016/j.trd.2019.11.017,78,2020-01-01,2020,1,"Previous research has shown that electric vehicle (EV) users could behave differently compared to internal combustion engine vehicle (ICEV) drivers due to their consciousness or practices of eco-driving, but very limited research has fully investigated this assumption. This research explores this topic through investigating EV drivers’ eco-driving behaviors and motivations. We first conducted a questionnaire survey on EV drivers’ driving behavior and some hypothetical decisions of their driving. It indicates various characteristics between EV and ICEV commuters, including self-reported daily driving habits, preferences of route choices, tradeoff between travel time and energy saving, and adoption of in-vehicle display (IVD) technologies. Then, through statistical analysis with Fisher’s exact test and Mann-Whitney U test, this research reveals that, compared to ICEV drivers, EV drivers possess significantly calmer driving maneuvers and more fuel-efficient driving habits such as trip chaining. The survey data also show that EV drivers are much more willing to save energy in compensation of travel time. Furthermore, the survey data indicate that EV drivers are more willing to adopt eco-friendly IVD technologies. All these findings are expected to improve the understanding of some unique behavior found in EV drivers.",1361-9209,Not found
