title,doi,volume,date,year,month,abstract,issn,githubs-scraped
"An empirical characterization of high-risk drivers in Spain. The role of gender, age, marital status and education",10.1016/j.trf.2019.09.014,66,2019-10-01,2019,10,"Traffic accidents are both a major economic and public health problem worldwide. We use data from the May 2016 Spanish barometer (n = 1632) to analyse the characteristics of drivers who declare different types of risky driving behaviours. Our estimates suggest that the likelihood of being a high-risk driver in Spain increases with educational attainment and decreases with age. Moreover, it is higher for those with previous sanctions and for men, particularly so regarding speeding and driving after drinking alcohol. These results suggest that prevention policies in Spain should be targeted to different collectives of drivers depending on the particular risky behaviour considered.",1369-8478,Not found
"Higher symptoms of attention-deficit/hyperactivity disorders (ADHD) and younger age were associated with faster visual perception, but not with lower traffic violations",10.1016/j.trf.2019.09.010,66,2019-10-01,2019,10,"Traffic accidents are a significant health issue in Iran, and mostly due to drivers’ failures and health issues. In this view, the association between age, symptoms of attention-deficit/hyperactivity disorder (ADHD), objective visual perception and attention (spatial cueing and visual search) and drivers’ driving violations and accidents have not been investigated in Iran so far. To counter this, 183 participants (mean age: 31.65 years; 147 males, 36 females) were assessed. They completed self-rating questionnaires covering sociodemographic information, driving violations, traffic accidents, and symptoms of ADHD. Further, participants’ visual search and spatial cueing were objectively tested. Results showed that higher symptoms of ADHD were associated with higher traffic violations and accidents, but also with a faster visual search and spatial cueing. Further, higher aging was associated with lower visual search and spatial cueing speed. Both higher ADHD scores and lower age predicted faster visual search and spatial cueing performance. The pattern of results suggests that among adults, symptoms of ADHD appeared to be both negatively associated with higher traffic violations, but also with faster visual search and spatial cueing performance. By contrast, the opposite was true as regards age. To increase traffic safety, both drivers with older age and with symptoms of ADHD appear to demand special attention.",1369-8478,Not found
How should autonomous vehicles overtake other drivers?,10.1016/j.trf.2019.09.016,66,2019-10-01,2019,10,"Previous research examining trust of autonomous vehicles has largely focused on holistic trust, with little work on evaluation of specific behaviours and interactions with human-controlled vehicles. Six experiments examined the influence of pull-in distance, vehicle perspective (overtaking/being overtaken), following distance and immersion on self-reported evaluations of, and physiological responses to, autonomous motorway overtakes. We found that: (i) overtake manoeuvres were viewed more positively as pull-in distance increased before reaching a plateau at approximately 28 m, (ii) physiological-based orienting responses occurred for the smallest pull-in distances, (iii) participants being overtaken were more forgiving of a sharper pull-in if the overtaking vehicle was followed closely by another vehicle, and (iv) for two of three cross-experiment comparisons participants were more forgiving of smaller pull-in distances with lower immersion levels. Overall, the results suggest that the acceptability of an overtake manoeuvre increases linearly with pull-in distance up to a set point for both overtaking and being overtaken manoeuvres, with some influence of traffic context and levels of immersion. We discuss the findings in terms of implications for the development of assisted and fully autonomous vehicle systems that perform in a way that will be acceptable to both the vehicle occupants and other road users.",1369-8478,Not found
HeartPy: A novel heart rate algorithm for the analysis of noisy signals,10.1016/j.trf.2019.09.015,66,2019-10-01,2019,10,"Heart rate data are often collected in human factors studies, including those into vehicle automation. Advances in open hardware platforms and off-the-shelf photoplethysmogram (PPG) sensors allow the non-intrusive collection of heart rate data at very low cost. However, the signal is not trivial to analyse, since the morphology of PPG waveforms differs from electrocardiogram (ECG) waveforms and shows different noise patterns. Few validated open source available algorithms exist that handle PPG data well, as most of these algorithms are specifically designed for ECG data. In this paper we present the validation of a novel algorithm named HeartPy, useful for the analysis of heart rate data collected in noisy settings, such as when driving a car or when in a simulator. We benchmark the performance on two types of datasets and show that the developed algorithm performs well. Further research steps are discussed.",1369-8478,Not found
The door of a parking car being opened is a risk. No kerb-side parking is the key feature for perceived safety of on-road cycling facilities,10.1016/j.trf.2019.08.007,66,2019-10-01,2019,10,,1369-8478,Not found
Self-regulation of drivers’ mobile phone use: The influence of driving context,10.1016/j.trf.2019.09.012,66,2019-10-01,2019,10,"Mobile phone use while driving is a major concern for traffic safety. Various studies indicate negative effects of distracted driving and recent Naturalistic Driving studies report substantial increase in crash risk of mobile phone use while driving. The increasing level of vehicle automation is likely to further increase phone use behind the wheel, as the automation takes over part of the driving task drivers are likely to experience boredom and feel more confident to get involved in other activities such as phone use. This may further increase the distraction related accidents on our roads. However, the extent to which this further increases depends largely on the drivers’ level of self-regulation of risk, the timing of engagement in phone activities in relation to the driving context. The objective of this study was to investigate if drivers self-regulate their mobile phone use, specifically focussed on the visual manual (VM) task which is associated with the largest increase in risk, while driving in relation to different driving contexts. For this study naturalistic driving data was analysed of Dutch car drivers collected in the UDRIVE project. The results show that Dutch drivers spent over 9% of all driving time engaging in mobile phone related tasks, including calling and VM tasks such as texting. Drivers used their mobile phone significantly less when a passenger was present. Also, significantly more VM tasks were initiated during standstill than for the other speed categories. In addition, on rural roads relatively less time was spent on VM tasks and on highways relatively more time was spent on VM tasks. Overall the results show that the driving context seems to influence the initiation and involvement in VM tasks, which is an indication that drivers self-regulate this behaviour.",1369-8478,Not found
Flashing yellow arrows for right turn applications: A driving simulator study and static evaluation analysis,10.1016/j.trf.2019.09.013,66,2019-10-01,2019,10,"Pedestrians continue to be considered among the most vulnerable road users, as they are directly exposed to the impact of vehicular crashes. Due to the variety of turning movements that can be, and are, performed at signalized intersections, the vulnerability of pedestrians becomes more apparent upon entering a crosswalk at an intersection. At signalized intersections, it is common for pedestrians to cross an intersection parallel to the vehicular traffic who are provided with a circular green, or right-of-way, indication. A consequence of this approach is the conflict that arises between turning vehicles and crossing pedestrians. As a potential countermeasure, this study analyzed the effectiveness of flashing yellow arrows for right turn applications at modifying driver behaviour (visual attention, intersection approach speed, and direct perspective) through a two-step evaluation, including a large-scale static evaluation and direct driving simulator study. Over 200 respondents completed the large-scale static evaluation and 24 participants responded to 144 simulated right turn scenarios with various pedestrian presence, half of which had a flashing yellow arrow display. This research revealed that drivers have a strong comprehension of the meaning of the flashing yellow arrow and did not behave unsafely when presented with the indication during the simulator portion of the study. This study contributes in the area of pedestrian safety through the evaluation of the applicability of flashing yellow arrows for right turn applications as a countermeasure to mitigate vehicle-pedestrian crashes at intersections with parallel pedestrian crossings.",1369-8478,Not found
Modelling visual-vestibular integration and behavioural adaptation in the driving simulator,10.1016/j.trf.2019.07.018,66,2019-10-01,2019,10,"It is well established that not only vision but also other sensory modalities affect drivers’ control of their vehicles, and that drivers adapt over time to persistent changes in sensory cues (for example in driving simulators), but the mechanisms underlying these behavioural phenomena are poorly understood. Here, we consider the existing literature on how driver steering in slalom tasks is affected by down-scaling of vestibular cues, and propose, for the first time, a computational model of driver behaviour that can, based on neurobiologically plausible mechanisms, explain the empirically observed effects, namely: decreased task performance and increased steering effort during initial exposure, followed by a partial reversal of these effects as task exposure is prolonged. Unexpectedly, the model also reproduced another previously unexplained empirical finding: a local optimum for motion down-scaling, where path-tracking is better than when one-to-one motion cues are available. Overall, our findings suggest that: (1) drivers make direct use of vestibular information as part of determining appropriate steering actions, and (2) motion down-scaling causes a yaw rate underestimation phenomenon, where drivers behave as if the simulated vehicle is rotating more slowly than it is. However, (3) in the slalom task, a certain degree of such underestimation brings a path-tracking performance benefit. Furthermore, (4) behavioural adaptation in simulated slalom driving tasks may occur due to (a) down-weighting of vestibular cues, and/or (b) increased sensitivity in timing and magnitude of steering corrections, but (c) seemingly not in the form of a full compensatory rescaling of the received vestibular input. The analyses presented here provide new insights and hypotheses about simulated driving and simulator design, and the developed models can be used to support research on multisensory integration and behavioural adaptation in both driving and other task domains.",1369-8478,Not found
Evaluation of the effects of daytime running lights for passenger cars,10.1016/j.trf.2019.09.008,66,2019-10-01,2019,10,"Research trying to determine the impact of the use of daytime running lights (DRL), in vehicles, on road safety are lasting throughout the decades. The largest number of previous studies were focused on the search for a relationship between the use of daytime running lights and the number of traffic accidents. As the occurrence of accidents is affected by many factors, this paper examines whether there are differences in driveŕs estimation of passenger car speed when daytime running lights are turned on or off. In order to examine these issues in more details, driving simulator research was conducted. The respondents estimated passenger car speed of 30 km/h, 50 km/h, 70 km/h and 90 km/h, in both conditions (with and without DRL). The results of this research clearly indicate that there are differences in the estimation of passenger car speed when DRL are turned on or off. These differences are statistically significant for higher vehicle speeds (70 km/h and 90 km/h). Furthermore, demographic factors, frequency of driving, as well as involvement in traffic accidents, show significant impact on vehicle speed estimation. The recommended measures (that imply the usage of the DRL only outside of the residential areas), would greatly contribute to the protection and preservation of the environment, primarily in built-up areas.",1369-8478,Not found
Ontology-based adaptive testing for automated driving functions using data mining techniques,10.1016/j.trf.2019.07.021,66,2019-10-01,2019,10,"This paper presents an adaptive verification framework for automated driving functions based on ontologies and data-mining techniques. Despite the recent rapid growth of driver assistance systems to consolidate road safety, they still have various challenges coping with dynamic traffic situations of daily life. Therefore, automotive systems engineering has established data- and knowledge-driven test methods to assure the required functional safety and reliability in a highly safety-critical context. However, the reliance on field testing is inadequate and, in particular, time- and cost-intensive when applied to the next generation of automated driving functions, e.g. collision-free emergency braking and vehicle platooning. The presented framework utilises an ontology-based test scenario synthesis to identify criticality margins using a Hardware-in-the-Loop co-simulation platform for automated driving functions. Additionally, we demonstrate a systematic process to complement virtual testing by extracting insights from field testing database using event-based time-series analysis. To this end, data mining techniques are used to obtain representative scenarios witnessed in real-world traffic. Agglomerative hierarchical clustering is performed to extract homogeneous groups (clusters) from recorded triggering events by proximity metrics using normalised cross-correlations. Extracted scenarios are subsequently used at earlier stages of development to effectively and efficiently ensure reliability and safety. In summary, the results show the benefits and some of the challenges of using the industry-proven framework, which enables a cost-effective extension of test domain vaidility throughout software product engineering.",1369-8478,Not found
Determinants of traveler satisfaction: Evidence for non-linear and asymmetric effects,10.1016/j.trf.2019.09.009,66,2019-10-01,2019,10,"Classifying public transport service attributes based on their influence on overall traveler satisfaction can assist stakeholders and practitioners in introducing cost-efficient measures. To date most studies employed methods that were based on the assumption that the impact of service attributes on traveler satisfaction is entirely linear and symmetric. This study examines whether service attributes have a non-linear and asymmetric influence on the overall travel experience by employing the Three-factor theory (basic, performance and exciting factors). The analysis is conducted for different traveler segments depending on their level of captivity, travel frequency by public transport and travel mode used, and is based on a relatively large sample size collected for Stockholm County. Moreover, the estimated models control for important socio-demographic and travel characteristics that have been insofar overlooked. Results are presented in the form of a series of multi-level cubes that represent different essentiality of traveler needs which provide a useful methodological framework to further design quality service improvements that can be applied to various geographical contexts. Our findings highlight that a “one size fits all” approach is not adequate for identifying the needs of distinct traveler segments and of travelers using different travel modes. Furthermore, two-thirds of the attributes are consistently classified into the same factor category which entails important policy implications. This research deepens and expands the very limited knowledge of the application of the three-factor theory in the transport field.",1369-8478,Not found
What's around the curve? A driving simulation experiment on compensatory strategies for safe driving along horizontal curves with sight limitations,10.1016/j.trf.2019.09.011,66,2019-10-01,2019,10,"This paper focuses on the behaviours adopted by road users when negotiating horizontal curves with sight limitations. Experiments at a driving simulator were conducted on two-lane highways in which drivers were confronted with a range of sight conditions generated by the manipulation of variables such as curve direction, radii and distance of lateral sight obstructions along horizontal curves. It was observed that most of the drivers adopted strategies which resulted in a stopping distance shorter than the available sight distance, thereby maintaining safe driving conditions. Some drivers reduced their speed, some increased the lateral distance from any sight obstructions along the roadside, some did both, while others did neither. A preliminary analysis indicated that the safety benefits resulting from a vehicle speed reduction strategy significantly outweigh those from a lateral shift in the lane. Further analyses on the 1246 cases investigated offered further support for this proposition, while revealing that a higher proportion of drivers opted for the first strategy for safety reasons. Moreover, visibility conditions (safe, partially safe, and unsafe) played a role in the choice of driving strategies. Results provide evidence that a significant group of drivers used the two strategies under severely restricted visibility conditions (i.e., along sharp radius curves); however, the strategies selected were independent of the driver speed profile (i.e., slower, average, or faster).",1369-8478,Not found
Evaluating rider steering responses to an unexpected collision hazard using a motorcycle riding simulator,10.1016/j.trf.2019.09.005,66,2019-10-01,2019,10,"Motorcycle rider steer responses to unexpected collision emergencies have not been studied experimentally. We used a motorcycle simulator with elastic steer mechanism and modified car driving model to simulate the input-output counter steering response of two-wheeled vehicles in combination with a car pop-up paradigm from driving studies to evaluate rider responses to unexpected collision hazards. We manipulated time-to-crash – either 1 s or 1.5 s – to probe the threshold between not enough and just enough time to respond. The median response time of 570 ms was similar to previously recorded latencies for motorcycle emergency braking responses. Although median response time and steer torque did not depend on time-to-crash (TTC), the distribution and variability of response measures were increased when TTC was shorter. Riders showed improved lateral displacement toward the road centerline by the third TTC1.5 trial and were almost 8 times more likely to produce a successful virtual swerve avoidance maneuver in TTC1.5 rather than TTC1 trials. With 1.5 s to respond, riders were more consistent, with net steering inputs more congruent with the maneuvering goal compared to when they had only 1 s to respond. Comparisons of ‘safe’ versus ‘crash’ outcomes show that average response times across trials and riders are not different, but the variance in timing is lower across successful trials. We have shown than it is possible to safely study rider reactions to an emergency and observe a realistic range of steer responses to a traffic conflict using a motorcycle riding simulator. The results have relevance for the design of automatic rider assistive systems, rider behavior prediction and decision logic algorithms, PTW rider modeling and targeted training interventions.",1369-8478,Not found
Take-over requests during highly automated driving: How should they be presented and under what conditions?,10.1016/j.trf.2019.08.023,66,2019-10-01,2019,10,"Even with highly automated driving, there will exist the occasional need for a human driver to resume control. The design of take-over requests (TOR) and the driving scenario upon their presentation are factors that can be expected to determine the effective resumption of vehicle control. We conducted a driving simulator study in the laboratory that examined how either an abstract or skeuomorphic TOR design influenced driving resumption, given different conditions of road curvature and time headway. We found that drivers react faster and more accurately when experiencing a skeuomorphic visualisation of a TOR prompt compared to an abstract interface, especially when there is less time headway. Moreover, participants reported subjective preferences for the skeuomorphic TOR design and considered them to be more intuitively comprehensible. Furthermore, more accurate TOR responses were found when TORs of lateral control were presented before longitudinal control. Based on these results, we formulated five conclusions relating to the design of take-over requests. These conclusions should be validated in more realistic settings. However, in the future, they could be the basis for more research developing design guidelines that could create safe and reliable communications between drivers and vehicles.",1369-8478,Not found
Hands-free law in Georgia: Predictors of post-law cellphone use among college drivers,10.1016/j.trf.2019.09.007,66,2019-10-01,2019,10,"Young adults own and use cellphones at a high rate, including use while driving. A recent law in Georgia prohibits touching a cellphone while driving, providing a unique opportunity to assess the law’s effectiveness. In the present study, we predicted cellphone use among young adults (post law) based on prior use (pre law), anxiety associated with cellphone use, and components of the theory of planned behavior, including a modified measure of cellphone addiction. All variables significantly predicted cellphone use while driving, including reading and sending texts as well as answering and making calls. The strongest predictor across equations was prior behavior, indicating the inability of a law to break an established habit of cellphone use while driving. We offer several potential solutions to address cellphone use among young adults.",1369-8478,Not found
Understanding interactions between Automated Road Transport Systems and other road users: A video analysis,10.1016/j.trf.2019.09.006,66,2019-10-01,2019,10,"If automated vehicles (AVs) are to move efficiently through the traffic environment, there is a need for them to interact and communicate with other road users in a comprehensible and predictable manner. For this reason, an understanding of the interaction requirements of other road users is needed. The current study investigated these requirements through an analysis of 22 h of video footage of the CityMobil2 AV demonstrations in La Rochelle (France) and Trikala (Greece). Manual and automated video-analysis techniques were used to identify typical interaction patterns between AVs and other road users. Results indicate that road infrastructure and road user factors had a major impact on the type of interactions that arose between AVs and other road users. Road infrastructure features such as road width, and the presence or absence of zebra crossings had an impact on road users’ trajectory decisions while approaching an AV. Where possible, pedestrians and cyclists appeared to leave as much space as possible between their trajectories and that of the AV. However, in situations where the infrastructure did not allow for the separation of traffic, risky behaviours were more likely to emerge, with cyclists, in particular, travelling closely alongside the AVs on narrow parts of the road, rather than waiting for the AV to pass. In addition, the types of interaction varied considerably across socio-demographic groups, with females and older users more likely to show cautionary behaviour around the AVs than males, or younger road users. Overall, the results highlight the importance of implementing the correct infrastructure to support the safe introduction of AVs, while also ensuring that the behaviour of the AV matches other road users’ expectations as closely as possible in order to avoid traffic conflicts.",1369-8478,Not found
How does training effect users’ attitudes and skills needed for highly automated driving?,10.1016/j.trf.2019.09.001,66,2019-10-01,2019,10,"Highly automated vehicles are expected to increase the safety and quality of road transportation, but because of significant changes in the driver’s role, they introduce new human factors challenges and require learning specific skills. Training has been proposed as a potential tactic to alleviate these challenges and improve driver interaction with automated cars. This study evaluated the effects of Simulator Training and Video Training on procedural and higher-order cognitive skills required for Conditionally Automated Driving (CAD), and users’ attitudes as well. Fifty-four people participated in the experiment, 18 in Simulator Training, 18 in Video Training, and 18 in Control groups. Takeover Time (TOT), speed, speed variance, Standard Deviation of Lateral Position (SDLP), Takeover Decision Accuracy (TODA), trust, and acceptance data were collected before and after training sessions. The results showed that both training methods improved TOT, speed variance, and SDLP. Moreover, the participants in Simulator Training outperformed in deciding whether takeover was necessary or not. The results also indicated that self-reported trust was less erratic in Post-Training Driving Assessment in both Simulator and Video Training. These findings imply that training, especially where interactive learning is provided, helped the participants develop a more developed mental model of CAD and better-calibrated trust. Training programs, however, did not create meaningful changes in the number of crashes, speed, nor automation acceptability. Further research is needed to investigate learning transferability to highly automated driving on the real road.",1369-8478,Not found
Public acceptance of driverless shuttles in Norway,10.1016/j.trf.2019.09.002,66,2019-10-01,2019,10,"The main objective of the present study is to evaluate individuals’ views on the usefulness of driverless shuttles and to examine if the provision of better access to public transit (thanks to the connection provided by shuttles) would make them consider public transit in the future. The survey was carried out amongst members of the Norwegian Automobile Federation (n = 1419). The results indicated that a large share of the sample (71.8%) did not evaluate driverless shuttles as useful. Cluster members who stated that it was unlikely that the implementation of driverless shuttles would make them use the public transit more were more worried concerning the safety and security issues, the greatest concern being traffic safety (accidents). Cluster members who stated that it was likely that they would use the public transit more had more trust in the ability of the authorities to reduce the risk of accidents, and they accepted having more automation in future buses. Developers of shuttles, city governments, transport operators, and other authorities should consider the findings of this study in order to develop specific measures to increase the acceptance of automation in the transport sector. We recommend better informing the general public about the procedures for implementing driverless shuttles in mixed traffic and the safety and security requirements for the vehicle automation system. It is crucial to explain the measures (e.g. comprehensive risk analysis, site inspection, laws and regulations) that will be set out to ensure that no incidents or accidents will occur. In the meantime, the actors should do their utmost to reassure passengers and other road users by demonstrating the effectiveness of the safety and security systems.",1369-8478,Not found
The effect of psychosocial factors on perceptions of driver education using the goals for driver education framework,10.1016/j.trf.2019.09.004,66,2019-10-01,2019,10,"Professional driver education and training has often been found in evaluations to not provide additional safety benefits for young drivers. However, it is possible that identifying how psychosocial factors affect perceptions of driver education may contribute to improve program design, content and implementation. The Goals for Driver Education (GDE) framework was used in this research to explore the impact of various psychosocial factors, such as sensation seeking, normlessness, attitudes towards driver risk taking and positive attitudes towards speeding on the perceptions of young drivers participating in a professional driver education courses. One hundred and fourteen young drivers (Mage  = 17.89, SD = 0.85) who had attended a driver education course within the past three years completed an online survey that collected socio-demographic information, perceptions of the benefits of education for individuals learning to drive at each level of the GDE framework, and information about psychosocial factors. Overall, the results suggested that psychosocial factors do affect young driver perceptions of driver education and training. Higher levels of sensation seeking predicted that participants thought it beneficial for novice driver education to focus on vehicle manoeuvring (Level 1), mastery of traffic situations (Level 2) and goals and contexts for driving (Level 3) but not the highest level of the GDE matrix, goals for life. Higher levels of normlessness predicted participants believing it was more beneficial for new drivers to learn about the goals and contexts for driving. This suggests there is a need for driver educators to consider personalising their programs as much as possible to take into account the psychosocial differences between individuals, which may impact on the way they respond to the education they receive.",1369-8478,Not found
Riding the emotional roller-coaster: Using the circumplex model of affect to model motorcycle riders’ emotional state-changes at intersections,10.1016/j.trf.2019.08.018,66,2019-10-01,2019,10,"This study uses Russell’s Circumplex Model of Affect to examine whether motorcycle rider emotion is contingent on the environment and behavior. If it is contingent then it becomes predictable. If it is predictable it becomes potentially usable for innovating new ways to improve the safety and utility of this important transport mode. Eighteen motorcyclists took part in a 15 km on-road study during which they were videoed, tracked via GPS, and followed by a ‘chase vehicle’ as they negotiated intersections, all the while providing a concurrent verbal commentary. The verbal commentary was content analysed using a novel method for mapping the verbalized emotional themes to the Circumplex Model. Network analysis was then used to explore the state changes between affective zones in the model. Riders’ emotions at intersections were found to vacillate between negative and positive affect, demonstrating high degrees of emotional dynamism. Many of these transitions occur in and out of the dominant positive state of calmness, with non-calm states appearing to be aversive and those which riders were seeking to avoid. Knowing this brings forward interesting new approaches for safe intersection design.",1369-8478,Not found
The relationship between self and other in aggressive driving and driver behaviors across countries,10.1016/j.trf.2019.08.020,66,2019-10-01,2019,10,"The main aim of the present study was to investigate the moderating role of aggressive driving of others on the relationship between self-reported aggressive driving behaviors committed by driver himself/herself and drivers’ aberrant and positive driver behaviors (i.e. errors, violations, and positive driver behaviors) among drivers from Estonia, Greece, Kosovo, Russia, and Turkey as the total sample in order to understand the grand pattern. The other aim was to examine the same moderating role of aggressive driving for each country separately. It was hypothesized that the combination of self-reported of aggressive driving behaviors committed by the driver himself/herself and perceiving aggressive acts of other drivers against them associates with more errors and violations for each country and the total sample. On the other hand, this combination was expected to associate with less positive driver behaviors. Surveys were completed by 743 participants from five countries (i.e., Estonia, Greece, Kosovo, Russia, and Turkey). The Driver Anger Indicators Scale (DAIS) and the short version of the Driver Behavior Questionnaire (DBQ) with items of Positive Driver Behavior Scale were used as measurement tools. Moderation analyses were conducted for the total sample and each country separately. The results of the moderation analyses indicated that there was a moderating role of perceiving other drivers as engaging in aggressive behaviors on the relationship between aggressive behaviors of the driver himself/herself and their errors or violations in the total sample and every country except for Russia. However, the significant interaction between aggressive behaviors committed by the driver himself/herself and other drivers' aggressive acts in traffic was related to more positive driver behaviors for Kosovar drivers and less positive driver behaviors for Russian drivers and the total sample. It could be discussed that the way of understanding aggressive behaviors for self and other related to aberrant and positive driver behaviors in traffic may be important to manage aggression for individual level and country level.",1369-8478,Not found
Dimensions of aberrant driving behaviour and their relation to crash involvement for drivers in New Zealand,10.1016/j.trf.2019.08.024,66,2019-10-01,2019,10,"The Driver Behaviour Questionnaire (DBQ) is the most commonly used framework for investigating the relationship between self-reported driving behaviour and crash involvement. However, in spite of the fact that the scale is almost 30 years old, the factor structure of the scale and relationship to crashes in New Zealand remains under-researched. The present study set out to establish the factor structure of the DBQ in a sample of New Zealand private vehicle drivers and to examine the adequacy of this factor structure in an independent second sample of New Zealand drivers. Using exploratory factor analysis, the first sample (n = 860, M age = 39.3, 44% females) produced a factor structure that broadly supported the four hypothetical factors of errors, violations, aggressive violations and lapses. This factor structure was supported in a second sample from the New Zealand electoral roll (n = 441, M age = 53.4, 55% females), using confirmatory factor analysis. There were a number of differences in the relationships that the DBQ factors had with the demographic and descriptive variables. In the first sample, all four of the DBQ factors were significantly related to crash involvement. In contrast, none of the DBQ factors were related to crash involvement in the second sample, possibly due to the very small number of crashes reported. However, these differences are likely due to differences in the demographic composition of the two samples. The present study suggests that the DBQ is a valid measure of aberrant driving behaviour in New Zealand and this consists of errors, violations, aggressive violations and lapses.",1369-8478,Not found
Adaptations in attention allocation: Implications for takeover in an automated vehicle,10.1016/j.trf.2019.08.016,66,2019-10-01,2019,10,"Automated technology in vehicles is increasingly changing and reducing the driving responsibilities for the human operator. However, these systems are still unequipped to handle many unexpected events and conditions. This study examined changes in driver attention allocation before and during exposure, and after removal of an active lane keeping system. Forty-eight drivers completed six drives across three separate days in a driving simulator. Thirty of the participants were exposed to an active lane keeping system and the remaining 18 participants (control group) were in a manual control group. An in-vehicle information system was used to measure willingness to engage in non-driving tasks. The number of secondary tasks completed, accuracy of these tasks, and eyes-off-road glance durations were measured. Participants exposed to the lane keeping system completed more secondary tasks under the partially automated conditions compared to manual, while accuracy of these tasks did not change. These participants also had longer eyes-off-road glances after returning to manual driving conditions, relative to their baseline measures. These results show that adaptations in driver attention and risk perception carry over after returning to manual control.",1369-8478,Not found
The influence of driver's mood on car following and glance behaviour: Using cognitive load as an intervention,10.1016/j.trf.2019.08.019,66,2019-10-01,2019,10,"Driving safety relies on a driver’s ability to maintain their attentional focus and that mood is one of the factors which influences this ability. This driving simulator study used mind wandering theory to understand the changes in car following behaviour and driver glance patterns when affected by neutral, happy, sad and angry moods during car following. Two types of cognitive load were used to investigate ways of disengaging drivers from the mind wandering state. The moods were induced via music and mental imagery and assessed via self-reports and physiological measures. The results show that mood valence and arousal have different effects on driving safety, with negative moods resulting in the most dangerous driving, regardless of arousal. The cognitive load, in some cases, disengaged drivers from mood-related mind wandering. However, more detailed research is needed to understand the amount of load necessary for this disengagement in different moods. The importance of using driving-related measures together with glance patterns in mood research was highlighted to overcome ambiguities resulting from conclusions based on single measurements.",1369-8478,Not found
Factors related to rapid deceleration events among a large cohort of older drivers,10.1016/j.trf.2019.08.021,66,2019-10-01,2019,10,"Studies over the past two decades have attempted to document and understand factors related to crashes involving older drivers to develop more effective countermeasures to reduce the frequency and severity of these crashes. Studies in which vehicle acceleration data can be recorded have begun to explore the relationship between rapid deceleration events (RDEs) and functional abilities among older drivers as a surrogate measure of unsafe driving. Recent naturalistic driving studies with older adults have found differing results using different thresholds to define an RDE. The present study examined the relationship among RDE rates, demographics, visual abilities, cognitive abilities, and driving comfort among a large cohort of older drivers, using two definitions of RDEs—longitudinal deceleration of 0.35 g or greater (RDE35) and longitudinal deceleration of 0.75 g or greater (RDE75). The study utilized objective driving, objective functioning, and reported driving comfort data from 2774 participants of the multi-site AAA Longitudinal Research on Aging Drivers (LongROAD) study. RDE rates for each threshold were calculated per 1000 miles driven. Multivariate regression models with backward elimination were developed to examine how outcome measures were related to RDE rates. Too few RDE75 events were found for meaningful analysis. RDE35 rates were significantly associated with several covariates. RDE35 rates were related to declining functional abilities, but many other factors also played a significant role in the rate of RDE35s among older drivers, diminishing the value of using RDE35 rates as a surrogate measure of driving safety. In addition, because the AAA LongROAD sample was relatively healthy and high functioning, other ability-related covariates may also be significantly related to RDE35s but the lack of variance in these measures in the current study prevented these effects from emerging.",1369-8478,Not found
Aberrant behaviours in relation to the self-reported crashes of bicyclists in China: Development of the Chinese Cycling Behaviour Questionnaire,10.1016/j.trf.2019.08.022,66,2019-10-01,2019,10,"The current study developed the Chinese Cycling Behaviour Questionnaire (CCBQ) to measure the behaviours of Chinese bicyclists, investigated the factorial structure of aberrant cycling behaviour, and assessed which types of behaviour were related to bicyclists’ self-reported crashes. The questionnaire-based investigation was conducted among 547 bicyclists in Hefei, China, and 25 items were ultimately found to have good reliability and validity. Factor analysis showed that the data best fit the four-factor solution, which explained 47.28% of the total variance. The factors were named rule and aggressive violations, ordinary violations, personal control errors and distractions. On average, male bicyclists reported higher rates of rule and aggressive violations, ordinary violations and distractions than females, and young bicyclists were more prone to these aberrant behaviours than older bicyclists. The results of multiple regression analysis indicated that rule and aggressive violations, ordinary violations and distractions were related to self-reported crashes. The implications of these findings are discussed in relation to investigating which countermeasures may effectively reduce the crash involvement of bicyclists.",1369-8478,Not found
Construction and validation of a public bus passenger safety scale,10.1016/j.trf.2019.08.017,66,2019-10-01,2019,10,"Public transport (PT) passengers make safety evaluations, yet to the best of our knowledge, there exists no instrument that captures what is considered by public transport users when they make such personal safety evaluations. What exists is a generalised service quality scale (SERVQUAL). Unfortunately, this scale does not adequately capture the content domain of personal safety which is important to PT users, especially in developing countries where PT vehicle accidents are both frequent and severe. This study discusses the development and validation of a public bus passenger safety scale (PBPSS), for measuring public bus passengers’ safety. The results of two independent studies suggest that the PBPSS measures three facets of public bus passengers’ safety: driver-related, transport operator-related and vehicle-related. Through both exploratory Principal Component Analysis (PCA) and Confirmatory Factor Analysis (CFA) (using IBM SPSS Statistics and AMOS respectively), we demonstrated that the new scale is reliable, psychometrically sound and can be utilised to assess public bus passengers’ safety. The 3-factor model observed through PCA was confirmed using CFA, indicating that the same factor structure existed in both datasets. The final 3-factor, 17-item model exhibited an acceptable model fit and evidenced both convergent and discriminant validity.",1369-8478,Not found
