title,doi,volume,date,year,month,abstract,issn,githubs-scraped
A game theoretic approach of deployment a multiple UAVs for optimal coverage,10.1016/j.tra.2020.08.004,140,2020-10-01,2020,10,"In this paper, a game-theoretical autonomous decision-making approach for efficient deployment of unmanned aerial vehicles (UAVs) in a multi-level and multi-dimensional assisted network is analyzed. The UAVs have directional antennas that work as wireless stations, which provide the best coverage for multiple ground mobile/fixed users. In general, UAVs work in a cooperative manner for achieving the suitable deployment with the optimal coverage values for the candidate region. In this paper, a game theory concept is used and the payoff function for each UAV is defined based on the coverage probability value, which depends on the altitude and the characteristic of antennas in the UAVs. We introduce a mathematical formulation for evaluating the payoff values based on a set of actions for each UAV, and the Nash equilibrium for this kind of game. This approach works in an intelligent way based on the interactions between the UAVs and their neighbors in a connected network and it might work even in harsh environments. In order to minimize interference, the UAVs’ altitudes are adjusted based on the antennas and other deployment requirements (i.e. search and surveillance purposes) by using the minimum number of UAVs to cover the candidate geographical region. The simulation results show that the proposed approach achieves the maximum coverage value, converges fast with the environmental changes based on the power levels, and robust for failure scenarios. Finally, we compare our approach against one of the traditional approaches called Collaborative Visual Area Coverage Approach (CVACA) based on uniform coverage quality. The simulation results show that the game approach outperforms the traditional approach in term of the coverage value and the computational time.",0965-8564,Not found
"Travel behaviour in Brisbane: Trends, saturation, patterns and changes",10.1016/j.tra.2020.08.019,140,2020-10-01,2020,10,"Peak–car is characterised by slower rates of growth, levelling off, or a reduction in car travel. Researchers have paid much attention to this topic recently. However, a consensus on possible explanations of the phenomenon remains elusive. Questions remain whether the drivers of travel demand are changing and projection methods need to be revised, or the peak–car is purely an external effect (e.g. fuel price, financial crisis) and car travel continues to increase when such effects are nullified. The study investigates these issues focusing on Brisbane using six versions of the South East Queensland Household Travel Survey data (1992, 2003, 2006, 2009, 2012, and 2018). Three different analytical methods were employed. First, four pooled regression models were estimated to examine the effects of time (external effects) on travel behaviour, controlling for different socio-demographics and built environment factors. Second, five multiple linear regression models were estimated using 2003, 2006, 2009, 2012, and 2018 datasets to identify behavioural differences between different groups in a specific point in time. Third, differences in coefficients as generated in the second stage were estimated to understand whether the behavioural patterns are changing. The findings suggest that car travel in Brisbane: a) reached a peak in 2003; b) experienced a decline throughout 2003–2012; and c) exhibited a levelling off throughout 2012–2018. The factors contributed to the peak–car phenomenon in Brisbane are both external (global financial crisis, policy interventions in public transport) and a significant change in the coefficients of some internal factors over the periods (millennials, household size, population density).",0965-8564,Not found
Observing gendered interdependent mobility barriers using an ethnographic and time use approach,10.1016/j.tra.2020.08.018,140,2020-10-01,2020,10,"Combining traditional transport research tools with qualitative research methods, particularly ethnography, can contribute to our understanding of the complexity of mobility strategies, particularly their gendered differences. Ethnographic approaches can both explain and disentangle some of the results that emerge from travel and time use surveys, hence providing a more complete picture of how and why these strategies take place, and the barriers people face when moving in the city. Using research-case studies based on in the city of Concepcion, Chile, the paper describes the application of these methods, presenting results which are particularly gender sensitive, as they shed light on the difficulty of understanding mobility strategies as individually decided and conceived, and help to explain how mobility strategies are interdependent and how determinant issues of care are in terms of mobility decision making.",0965-8564,Not found
Trip chain based usage patterns analysis of the round-trip carsharing system: A case study in Beijing,10.1016/j.tra.2020.08.017,140,2020-10-01,2020,10,"In recent years, the concept of carsharing is rapidly gaining popularity in China, and the round-trip carsharing has become a common mode. However, few studies have revealed the role of round-trip carsharing in users’ travel. In this study, the round-trip GPS data provided by a carsharing company in Beijing, China is used to analyze the users’ usage patterns based on their trip chains. Through the extraction and analysis of trip information, all trip chains are grouped into three clusters, each of which has a different usage pattern. Then the consumption features and the shared car pick-up and return time of these three patterns are discussed. Further, the Bayes’ rule is used to predict the activity purpose, and the proportion and spatial distribution of different purposes are analyzed. Results reveal that the carsharing program presents multiple usage patterns to meet the different travel needs of users. Price incentives like coupons, discounts, and packages can attract more shared car trips. Users' demand for price incentives increases with longer travel distance and time. Also, users’ usage of vehicles and parking spaces has obvious peak hours. The spatial distribution of user activities has distinctly different hotspots. This paper can be beneficial for operators to set a reasonable pricing plan and provide better services.",0965-8564,Not found
Test-riding the driverless bus: Determinants of satisfaction and reuse intention in eight test-track locations,10.1016/j.tra.2020.08.013,140,2020-10-01,2020,10,"The introduction of shared autonomous vehicles (SAVs) presents a wide range of challenges and uncertainties regarding their general acceptability. Hence, it is essential that transit managers have a good understanding of passenger satisfaction and of their behavioural intentions after experiencing a driverless vehicle trip. To this end, 1,062 face-to-face surveys were conducted following driverless bus trials in eight Catalan (Spain) municipalities. Using a three-step SEM-MIMIC ordinal Probit approach, we seek to identify the heterogeneity in user perceptions and reuse intentions, a novelty in SAV literature. Specifically, we analyse the users’ behavioural intention to repeat a journey without transit support personnel on the bus and when entirely alone, and how willing they are to substitute their regular bus service with a driverless one. Our results confirm that critical incidents affect user satisfaction concerning safety, the latter constituting one of the most critical factors impacting user reuse intention and overall satisfaction. The test-track scenario also affects reuse intention, with university campuses and parks recording better outcomes than city centres and pedestrianized zones. In contrast to outcomes reported for conventional bus systems, higher socioeconomic status is associated with higher levels of satisfaction with driverless vehicles and a stronger reuse intention. Female users are reluctant to ride on driverless buses alone; however, when they are not regular bus users, they express a reluctance to board SAV both without transit support personnel and alone. In high-income municipalities, we find a positive impact on reuse intention. Finally, a higher degree of satisfaction with the regular bus system is positively linked with a better perceived driverless bus experience. For implementation purposes, location, critical incidents, safety, regular bus user satisfaction, technology affinity, and the income level of the municipalities are all aspects that need to be factored-in when designing an adoption strategy.",0965-8564,Not found
An efficient caching policy for content retrieval in autonomous connected vehicles,10.1016/j.tra.2020.08.005,140,2020-10-01,2020,10,"Connected vehicles will enable the smart and autonomous transportation systems in the future. Cellular Vehicle-to-Everything (C-V2X) communication will provide wireless connectivity to enable large number of connected vehicle applications. Vehicles will receive traffic and infotainment contents from the city traffic command center using C-V2X communications. In this context, infrastructure Road Side Units (RSUs) will cache urgent and popular data in their memory storage, hence providing vehicles to retrieve information from a closer vicinity at a RSU. In this paper, we present a content caching policy for the connected vehicles operator to improve the efficiency of the content retrieval in terms of download rate and delay. We propose the utility functions for the RSUs and vehicles to cache a particular content at a given RSU. Moreover, Gale-Shapley stable matching algorithm is used to efficiently allocate RSU cache to the contents. We also provide rules to update the cache slots. The proposed caching scheme is compared with random caching policy and market matching based caching policies. Results show that the proposed content caching policy improves the efficiency of the content retrieval with 60 % more data transmission with reduced downloading time and better link utilization as compared to other two scheme.",0965-8564,Not found
Examining impacts of time-based pricing strategies in public transportation: A study of Singapore,10.1016/j.tra.2020.08.010,140,2020-10-01,2020,10,"Peak and off-peak pricing strategies are an important policy tool used to spread peak demand in public transportation systems. This study uses an agent-based simulator (SimMobility Mid-term) to examine the impact of pricing (off-peak fare discounts) strategies used in Singapore. The aim of the paper is to demonstrate the capabilities of the simulator, and types of detailed performance indicators it can provide, in order to examine the effects of complex public transport pricing policies. Behavioral models within the simulator are calibrated with relevant datasets such as household travel survey, smart card, GPS probe data from taxis and traffic counts for the Singapore network. Nine (09) time-based pricing strategies are examined that consist of a combination of free pre-peak travel on Mass Rapid Transit (MRT) and an off-peak discount for integrated transit (public buses, MRT and Light Rail Transit (LRT)). Changes in public transport ridership, mode shares, operator's revenue and denied boarding are used as indicators to examine the impacts of pricing strategies. The effects of these policies are also examined on segments of the population in terms of income level, person type and gender. Results indicate that off-peak discounts spread PM peak demand and attract individuals to public transportation. However, the availability of fare discounts in all off-peak periods results in adverse impacts during the AM peak because many commuters shift the return leg rather than the initial leg of their journey. The study concludes with suggestions on how to explore more effective pricing strategies, i.e. providing fare discounts only during off-peak periods that surround AM peak.",0965-8564,Not found
Promoting considerate parking behavior in dockless bike-sharing: An experimental study,10.1016/j.tra.2020.08.006,140,2020-10-01,2020,10,"Dockless shared bicycles have become a popular mode of transportation for city dwellers in China. Despite its convenience, the dockless feature also creates new challenges, as users often park shared bicycles in a disorderly fashion, which places a burden on both city management and business operations. In a randomized field experiment, subjects receive general information via one of three interventions to improve orderly parking: being informed about the social norm, receiving a warning message, or being offered a monetary incentive. The results suggest that the warning message and monetary incentive shift users’ behavior compared with the social norm intervention. Users who received warning messages were 18.0% more likely to park in an orderly fashion, and users who received a monetary incentive were 25.2% more likely. This study demonstrates that behavioral incentives may be an effective tool to address a common issue with this form of transportation.",0965-8564,Not found
Evaluating the systemic effects of automated mobility-on-demand services via large-scale agent-based simulation of auto-dependent prototype cities,10.1016/j.tra.2020.06.013,140,2020-10-01,2020,10,"The growing demand for urban mobility highlights the need for relevant and sustainable solutions in cities worldwide. Thus, we develop and implement a framework to analyze the systemic impacts of future urban mobility trends and policies. We build on prior work in classifying the world’s cities into 12 urban typologies that represent distinct land-use and behavioral characteristics by introducing a generalized approach for creating a detailed, simulatable prototype city that is representative of a given typology. We then generate and simulate two auto-dependent (largely US-specific) prototype cities via a state-of-the-art agent-based platform, SimMobility, for integrated demand microsimulation and supply mesoscopic simulation. We demonstrate the framework by analyzing the impacts of automated mobility on-demand (AMoD) implementation strategies in the cities based on demand, congestion, energy consumption and emissions outcomes. Our results show that the introduction of AMoD cannibalizes mass transit while increasing vehicle kilometers traveled (VKT) and congestion. In sprawling auto-dependent cities with low transit penetration, the congestion and energy consumption effects under best-case assumptions are similar regardless of whether AMoD competes with or complements mass transit. In dense auto-dependent cities with moderate transit modeshare, the integration of AMoD with transit yields better outcomes in terms of VKT and congestion. Such cities cannot afford to disinvest in mass transit, as this would result in unsustainable outcomes. Overall, this framework can provide insights into how AMoD can be sustainably harnessed not only in low-density and high-density auto-dependent cities, but also in other typologies.",0965-8564,Not found
Assessing spatial and social dimensions of shared bicycle use in a Southern European island context: The case of Las Palmas de Gran Canaria,10.1016/j.tra.2020.08.003,140,2020-10-01,2020,10,"The 21st century has seen a cycling renaissance across Europe with many cities moving away from the car-centric infrastructure, urban design and planning policies prevalent since the 1950s. Southern European island cities, which exhibit certain characteristics considered as barriers to cycling, such as hot summers and high humidity, hilliness, and car-oriented culture and infrastructure however, have been lagging behind in this resurgence of cycling. Despite this, bicycle sharing systems (BSS) and policies promoting cycling have emerged in this region. These have the potential to provide alternatives for those marginalized by car-based mobility and to reduce traffic related diseases and injuries, noise and air pollution, which can contribute to an improved quality of life for all citizens. Using the coastal city of Las Palmas de Gran Canaria (Canary Islands, Spain) as a case study, the utilization of bike-sharing is investigated through a questionnaire to users of the shared bicycles, as well as through spatial analysis of the BSS trip data. The analysis of the survey, through descriptive and inferential statistics, allows for an understanding of the demographic and socio-economic characteristics of the users, and the inter- and intra-personal factors influencing the choice to use a shared bicycle as a mode of transport. Results show that distance to nearest station, money-saving and environmental concerns, satisfaction with the operating system, and provision of safe cycling infrastructure significantly influence BSS use. A regression model is constructed to assess the influence of spatial factors such as land use, socio-economic characteristics and network variables on the use of the BSS. From the regression model it appears that the presence of cycling infrastructure, proximity to a bus station and the density of tourism accommodation, and by proxy, the number of cafes and restaurants, near bicycle sharing stations positively influences frequency of use. These insights contribute to a deeper understanding of the role of the BSS in the promotion of cycling and the transition to sustainable and inclusive mobility policies, which are still contested in the car-centric transport system currently dominating the city.",0965-8564,Not found
"O Bike in Melbourne: A plea for more scepticism about disruption and capital, based on what we can know about one dockless bike scheme",10.1016/j.tra.2020.07.016,140,2020-10-01,2020,10,"This paper seeks to contribute to a critical dialogue on disruption and the sharing economy by reflecting critically on O Bike’s appearance and disappearance in Melbourne, Australia. Recalling the credulousness that attended the arrival of O Bike’s fleet between June 2017 and 2018, this paper gives primacy to considering whether O Bike was ever about bicycles and transport, showing how the scheme aligned itself with hyped discourses of disruption and the sharing economy, whose true beneficiaries were startup entrepreneurs developing platform-based schemes seeking venture capital and unicorn status. In Melbourne, this ‘success’ left the city with hundreds of bicycles in its waterways, and little insight or curiosity about how this was generated by a group of individuals carrying out their professed modus operandi of 2010s tech startup culture, which has no meaningful, enduring relationship with public transport or urban cycling. This re-telling of O Bike’s dispersal and fall in Melbourne seeks to focus attention within transport studies and political geography on docked and dockless public bike schemes to the occluded centrality of venture capital as a key agentic force at work in global cities in the decade just passed. The limit of this re-telling is the utopia of 2010s capitalism: unlimited profit and success without regulation or responsibility. By offering critical counterfactuals from this instantiation of dockless, it encourages policy makers to think more carefully about the value and meaning of ‘sharing’ platforms.",0965-8564,Not found
"Analyzing the structural properties of bike-sharing networks: Evidence from the United States, Canada, and China",10.1016/j.tra.2020.07.018,140,2020-10-01,2020,10,"To solve the last-mile problem and promote low carbon transportation, hundreds of cities around the world have launched bike-sharing services. A growing number of studies have been mining bike-sharing data from different cities to understand bike-sharing systems. However, there is still a lack of comprehensive understanding of a bike-sharing network structure. Thus, this paper attempts to use complex network theory and spatial autocorrelation analysis approaches to examine structural properties of bike-sharing systems, quantify the importance of bike stations in the network, and evaluate their spatial clustering patterns. This research analyzes bike-sharing trip data from five different sized bike-sharing systems in the United States, Canada, and China. The results of network analysis reveal that the bike-sharing networks have a small-world property with a small average path length and a high clustering coefficient. Compared with medium-scale networks, the connectivity and accessibility of bike stations are relatively low in the large-scale bike-sharing network. Also, the connectivity of bike stations is positively related to their accessibility while they are not highly correlated with their intermediateness. The spatial clustering analysis results indicate that the spatial distributions of connectivity and accessibility of bike stations have a strong global spatial autocorrelation. Also, the stations with high connectivity and accessibility are concentrated in the urban centers, and the stations with low connectivity and accessibility are clustered in the periphery of the urban areas. However, their intermediateness does not show a strong global spatial clustering pattern, which implies that bike-sharing networks consist of multiple sub-groups. The findings provide new insights for transport planners and managers to understand bike-sharing systems and to improve their service quality.",0965-8564,Not found
"Bikesharing, equity, and disadvantaged communities: A case study in Chicago",10.1016/j.tra.2020.07.004,140,2020-10-01,2020,10,"Bikeshare systems are rapidly becoming more prevalent in metro and micropolitan areas around the world. However, low-income populations, people of color, and transit-dependent households are not highly representative of the bikeshare user’s profile. Some bikeshare programs in the United States, such as Divvy in Chicago, try to address this equity problem by promoting their systems among low-income communities. Currently, there is limited research estimating bikeshare ridership in these communities and quantitatively analyzing the impacts of financial barriers in disadvantaged areas at the station level. This research fills this gap by analyzing the current utilization of bikeshare systems among disadvantaged populations. The study develops a Negative Binomial regression model to estimate bikeshare ridership using data from Chicago’s bikeshare system. The results show that bikeshare stations in disadvantaged communities generate around two-thirds of the average annual trips across all stations. The employment rate plays an important role in increasing bikeshare ridership, especially for disadvantaged areas. Additionally, the research found that the proportion of trips by annual members is significantly lower in disadvantaged communities than in other areas. However, interestingly, residents in disadvantaged communities tend to make longer bikeshare trips once they are annual members. Their dependence on bikeshare systems may result from accessibility improvement (e.g., work commute by bikeshare). Based on all the findings, we discuss planning implications for more socially inclusive and equitable bikeshare systems.",0965-8564,Not found
Multimodal subsidy design for network capacity flexibility optimization,10.1016/j.tra.2020.08.001,140,2020-10-01,2020,10,"Transportation networks are facing severe congestion due to the increasing burden of traffic demand and unexpected incidents. Therefore enhancing the network capacity flexibility is the urgent task of transportation managers. Apart from the expansion of road links, economic approaches such as congestion pricing are more effective ways of improving network capacity flexibility. However, congestion pricing often receives objection since it brings excessive travel cost to travelers. A more acceptable economic scheme of adjusting route choice behavior might be offering a subsidy, in a manner of reducing existing charges. In light of this incentive, we propose a solution in the form of multimodal subsidy design with the goal of optimizing network capacity flexibility. To validate the general applicability of the proposed multimodal subsidy schemes, we evaluate and quantify the network capacity flexibility by adopting three different measurement approaches, which are based on the concepts of reserve capacity, total capacity flexibility, and limited capacity flexibility respectively. Three mathematical models are established using these different capacity flexibility measurement approaches, each of which is formulated as a bi-level programming problem. The upper-level problem is to optimize the values of various subsidies, including road link subsidies, parking subsidies, and metro ticket subsidies to enhance the network capacity flexibility. The lower-level problem is a nested-logit based variation inequality program that considers multimode traffic and predicts how drivers and passengers react to the subsidy decision delivered from the upper-level problem. Numerical examples are provided to demonstrate how the proposed subsidy schemes affect network capacity flexibility as well as to compare the effects of different subsidy schemes.",0965-8564,Not found
The long-haul full-load vehicle routing and truck driver scheduling problem with intermediate stops: An economic impact evaluation of Brazilian policy,10.1016/j.tra.2020.07.021,140,2020-10-01,2020,10,"This paper presents a methodology to identify the economic impact of different policies for heavy vehicle routing and driver scheduling in long-haul full-load trips with intermediate stops for refueling and for regulation-driven meal and rest periods. This methodology can be used both as a planning tool to help policy-makers define policies through scenario simulations, and as an evaluation tool to examine ex-post economic impact once policies have been changed as illustrated herein for the Brazilian case. The paper introduces a mathematical formulation, proposes a state-space graph search approach, and develops an algorithmic solution for a variant of the vehicle routing and truck driver scheduling problem with intermediate stops (VRTDSPIS), which is especially important in countries with vast territory where long-range freight trucking trips are common. In addition, it is particularly relevant for the economies of emerging markets that may have evolving regulatory frameworks and suboptimal infrastructure environments. Regulatory maximum driving and minimum driver resting time windows impose significant constraints to trucker routines, especially in sparsely populated regions through which long range vehicle trips with full load are common. Such trips can take days to be concluded and numerous alternative routes are possible, each with very different alternatives for refueling and rest. While the literature to date has focused mostly on truck driver scheduling given pre-determined routes and individual country’s laws and regulations, this paper proposes a joint solution for the routing and scheduling problem with time window constraints, determining simultaneously a routing and scheduling plan that meets all maximum driving and minimum resting time interval regulatory requirements at minimum cost. An illustration applying the methodology to evaluate the economic impact of truck driver regulatory changes in Brazil is presented.",0965-8564,Not found
Is the London Cycle Hire Scheme becoming more inclusive? An evaluation of the shifting spatial distribution of uptake based on 70 million trips,10.1016/j.tra.2020.07.017,140,2020-10-01,2020,10,"Pro-cycling interventions, and cycle hire schemes in particular, are often assumed to primarily benefit the privileged. This framing has played-out in academic research, with many papers exploring the relationship between cycling and existing inequalities. A growing body of evidence suggests that cycle hire schemes tend to serve wealthy areas and young, high income groups, mirroring inequalities in other types of cycling uptake, yet there has been little research into the ‘direction of travel’ and whether such inequalities are growing or ‘levelling up’ over time. This paper explores the uptake of the London Cycle Hire Scheme (LCHS), a large, early and prominent scheme that had the explicit aim of ‘normalising’ cycling. The method involved reproducible analysis (with code documented in the GitHub repo Robinlovelace/cycle-hire-inclusive) of 73.4 million cycle high records spanning 8 years from January 2012 to December 2019, using the geographic location of docking stations alongside official statistics to assess social and spatial inequalities in uptake. The method involved analysis of 73.4 million cycle high records spanning 8 years from January 2012 to December 2019, using the geographic location of docking stations alongside official statistics to assess social and spatial inequalities in uptake. We found that, contrary to the trend for increasing segregation and geographic inequalities, the usage of the LCHS have become increasingly geographically distributed across London over time, with AM peak usage in comparatively low-income areas seeing high levels of growth. Our study shows that cycle hire schemes can be designed and expanded in ways that benefit a wide range of people, including those from low income areas, and that new cycle hire docking stations in poorer areas can succeed.",0965-8564,Not found
MaaS bundle design,10.1016/j.tra.2020.09.021,141,2020-11-01,2020,11,"Mobility service bundling has received a lot of attention from researchers and practitioners due to its centrality to Mobility as a Service (MaaS) business models and potential to foster sustainable travel behavior. Stated choice studies have to date been used to explore the willingness to pay for MaaS bundles and their components. Despite an increasing number of academic studies and commercial trials, there is a surprising dearth of research on how to design MaaS bundles in the first place. Comparative learning is further limited as the designs of choice experiments and studied bundles differ widely. What are the underlying design dimensions and how can we separate differences in outcome from differences in design? We address this gap by (1) conducting an extensive literature review on MaaS bundle design and synthesizing ten fundamental design dimensions, (2) extending the Design of Designs literature to develop a framework to systematically relate and compare design, methods and outcome of stated choice studies in general, and (3) applying our framework to MaaS bundle design and developing a research agenda, structuring future endeavors in this field.",0965-8564,Not found
The effect of fuel prices on traffic flows: Evidence from New South Wales,10.1016/j.tra.2020.09.025,141,2020-11-01,2020,11,"Understanding how traffic flows respond to fuel price changes is useful for traffic management. This study uses a dataset of 11.9 million hourly observations from 118 traffic count stations over 2010–2017 to investigate the relationship between gasoline prices and traffic flows in the state of New South Wales, Australia. The findings suggest that higher gasoline prices reduce traffic flows, with an average effect size of −0.04 in the hourly estimates. The elasticity is particularly pronounced during off-peak periods, both on weekdays (−0.10) and weekends (−0.07). In contrast, a positive effect of gasoline prices on traffic flows is observed for peak periods on weekdays (0.06). Evidence is also obtained that afternoon peak-hour speeds are faster when gasoline prices are higher, consistent with a lowering of traffic density. The research also finds a negative price elasticity of gasoline demand and that people are more likely to use public transport when gasoline prices are higher. The findings suggest that fuel excise plays a role in both reducing overall road dependence and alleviating the severity of some peak-hour traffic jams.",0965-8564,Not found
Evaluation of city-scale built environment policies in New York City with an emerging-mobility-accessible synthetic population,10.1016/j.tra.2020.10.006,141,2020-11-01,2020,11,"With the rise of smart cities, a number of new mobility services have emerged to drive changes in built environment policies. Up-to-date demand models are needed to capture the impact of these policies on emerging mobility-enabled travel patterns. The study explores modeling requirements to assess the impact of such built environment policies. A synthetic population of New York City with a tour-based nested logit mode choice model was developed with accessibility to bikesharing and ride hail services via smartphone ownership. The model results suggest Manhattanites have a value of time of $29/h, consistent with the literature. Smartphone ownership is positively influenced by income and negatively influenced by age, and in turn negatively impacts Citi Bike ridership relative to other modes available. The synthetic population is also applied to analyze two city-scale built environment scenarios: a hypothetical Amazon headquarter deployment and a Citi Bike service expansion. If Amazon succeeded in Long Island City, it would have increased the number of trips to/from that neighborhood by 239%, of which FHVs would grow by over 441% and transit by 294%. It would have led to an increase of peak morning trips from 5000 up to at least 8000. Citi Bike’s expansion plan would grow ridership by 92%, and if they were able to expand efficiently throughout NYC this would grow further to 210% over the baseline.",0965-8564,Not found
Investigating the influence of latent lifestyles on productive travels: Insights into designing autonomous transit system,10.1016/j.tra.2020.10.001,141,2020-11-01,2020,11,"As a special case of multitasking, travel-based multitasking typically refers to conducting a set of in-vehicle activities while traveling. Travel-based multitasking has an indisputable influence on offering a pleasant travel experience to transit users during their rides, given that they can use their travel time to perform desirable activities and gain benefits in various form. For instance, the in-activities could help the rider free up time from his/her schedule for the day (i.e., a worthwhile use of travel time). In this study, we investigate how the worthwhileness of a travel-based multitasking could be under the influence of: (1) the transit user’s lifestyle, and (2) socio-demographics, and (3) the characteristics of the transit trip. Towards this, we conducted an intercept survey focusing on the transit trips in the Chicago metropolitan area and analyzed it using latent class modeling approach. Per the results, two classes of transit users could be identified: (1) worthwhileness seekers, productively travelers and (2) leisure seekers, occasional worthwhile travelers. The results also suggest travel time, waiting time and walking distance to the transit station, and the set of in-vehicle activities as significant predictors of worthwhile use of travel time. The findings provide insights to policymakers for improving public transit systems in the current form, as well as designing an autonomous mobility system as the future form of public transit.",0965-8564,Not found
"Corrigendum to “Marschrutkas: Digitalisation, sustainability and mobility justice in a low-tech mobility sector” [Transp. Res. Part A: Policy Practice 138 (2020) 342–352] (Transportation Research Part A (2020) 138 (342–352), (S0965856420306078), (10.1016/j.tra.2020.05.025))",10.1016/j.tra.2020.10.004,141,2020-11-01,2020,11,,0965-8564,Not found
"Corrigendum to “Secessionist automobility and freight railroads: Fear of the “urban” in Chicago's suburbs” [Transp. Res. Part A: Policy Practice 126 (2019) 58–66] (Transportation Research Part A (2019) 126 (58–66), (S0965856418301940), (10.1016/j.tra.2019.05.018))",10.1016/j.tra.2020.10.005,141,2020-11-01,2020,11,,0965-8564,Not found
Access to transit? Validating local transit accessibility measures using transit ridership,10.1016/j.tra.2020.09.019,141,2020-11-01,2020,11,"Local transit accessibility measures are important tools used by planners to understand the effects of changes to public transit systems. Several local transit accessibility measures exist in the literature, however, it is not clear how these measures relate to public transit usage. Therefore, the aim of this study is to evaluate several transit accessibility measures that are commonly used in the literature by examining their associations with ridership levels at the dissemination area level. The assessed transit accessibility measures ranged from a basic stop count, to gravity-based measures which use distance decay functions from a local household survey, and Walkscore.com’s Transit Score. Using several land use and transit service datasets, including data collected from the fare box systems onboard the Saskatoon Transit buses, three types of models were tested. These models include ordinary least square models (OLS), spatial lag models (SLM), and spatial error models (SEM). The results from the models suggest that we can more closely predict actual public transit ridership when including a gravity-based accessibility measure in the model, while controlling for several household socioeconomic factors and built environment characteristics. In all cases, the measure that best fit the variation in ridership was the filtered frequency accessibility measure calculated using a 400 m network buffer and a Butterworth filter with a distance decay bandpass value of 250 m. This study offers transit planners and practitioners a better understanding of the performance of different transit local accessibility measures in relationship to actual transit ridership.",0965-8564,Not found
Investigating passenger behavior in airport terminals with multisource data: Recall bias and time budget effects,10.1016/j.tra.2020.09.010,141,2020-11-01,2020,11,"Passenger activities in terminals can be understood better in the current era, when sensors are pervasive throughout airports. This study demonstrated the usefulness of combining multiple-source data to investigate passenger behavior in airports. Objective time-use and terminal activity participation data of 266 air passengers’ behavior at Taipei Songshan International Airport were collected from beacons, a self-developed mobile application, and questionnaires. The study first investigated recall errors generated from self-report questionnaires, an approach commonly used in previous studies with a retrospective design. The study then assessed the participation and duration of terminal activities conducted by passengers with standard, nested, and mixed multiple discrete-continuous extreme value models. The analysis results revealed that recall errors were associated with activity choice and duration and passenger characteristics. These errors were not random but systematic and could potentially lead to biased results in retrospective studies solely based on self-report questionnaires. The estimation results of extreme value models generally confirmed the expected association of terminal activity choice with passenger characteristics, such as more frequent retail store visits in female passengers than in male passengers. However, the associations of passenger characteristics with activity duration could be consistent with or opposite to those with activity choice; for example, frequent flyers tended to consume food and beverages (F&B) more frequently and spend a longer time in restaurants whereas passengers having a long free dwell time were less likely than those having a short free dwell time to consume F&B but the duration was relatively long on average. Managerial implications for airports and retailers and recommendations for future air passenger behavioral studies were provided.",0965-8564,Not found
Does free-floating carsharing reduce private vehicle ownership? The case of SHARE NOW in European cities,10.1016/j.tra.2020.09.016,141,2020-11-01,2020,11,"During the last decade, the use of free-floating carsharing systems has grown rapidly in urban areas. However, little is known on the effects free-floating carsharing offerings have on car ownership in general. Also the main drivers why free-floating users sell their cars are still rarely analysed. To shed some light on these issues, we carried out an online survey among free-floating carsharing users in 11 European cities and based our analysis on a sample of more than 10,000 survey participants. Our results show that one carsharing car replaces several private cars – in optimistic scenarios up to 20 cars. In Copenhagen (followed by Rome, Hamburg, and London) one carsharing car replaces about two times more private cars than in Madrid, the city with the lowest number. The main non-city specific influencing factor of shedding a private car due to the availability of the free-floating carsharing services seems to be the usage frequency of the service. The more kilometres users drive with these cars, the more likely it becomes that they sell a private car (or they sell their car and, therefore, use this service more often). Further memberships of bikesharing and other carsharing services, users that live in larger buildings as well as users that own several cars are more likely to reduce their number of cars, too. Finally, our findings are highly valuable for carsharing operators and (transport) policy makers when introducing free-floating carsharing systems in further cities. According to our results, all 11 cities show a reduced private car fleet due to members’ access to free-floating carsharing.",0965-8564,Not found
Explanatory variables underlying the route choice decisions of tourists: The case of Geiranger Fjord in Norway,10.1016/j.tra.2020.09.023,141,2020-11-01,2020,11,"The tourism industry is rapidly growing, and the massification of certain areas is jeopardising the environment. Certain roads in protected areas or near tourist attractions are experiencing an increase in traffic volumes, leading to higher pollution and noise levels and greater discomfort in the travel experience. To recommend measures intended to ensure a sustainable tourism industry without compromising the environment, it is necessary to obtain further knowledge regarding tourists' travel behaviour as it may differ from that of other travellers, i.e., tourists might choose a route based on variables other than time and cost, such as landscape or tourist attractions. Using Geiranger Fjord in Norway as a case study, tourist route choice preferences were observed and analysed. In total, 60 routes from 12 different origins were observed based on 408 responses collected through a tourist survey administered in the summer of 2018. These data were combined with information regarding road features and the locations of tourist attractions. A path size correction logit model was selected to estimate the significant variables in the choice of one route over other routes. The results showed that tourists selected their routes mainly based on the travel time, road scenery (water bodies and forests), sightseeing places among first-time visitors, and outdoor activities among those living outside of Norway. In addition, the tourists preferred local roads, and 'caravan' tourists were more attracted to roads with fewer facilities. The findings of this study show that tourists’ route choice behaviour differs from that of other travellers. Policymakers should consider these differences to enhance transport systems. Further research should focus on incorporating these findings into a transport model to simulate tourists' travel patterns and quantify changes in traffic volumes due to different sustainable measures.",0965-8564,Not found
